# # time[s], T9[GK], density[g/cm^3], R[km], Ye
# 
6.384195e-03 1.982043e+00 1.524240e+04 6.125097e+02 2.797093e-01
6.439231e-03 1.975772e+00 1.507265e+04 6.181619e+02 2.795065e-01
6.494267e-03 1.969949e+00 1.491674e+04 6.238075e+02 2.793297e-01
6.549303e-03 1.964598e+00 1.477239e+04 6.294456e+02 2.791573e-01
6.604340e-03 1.959671e+00 1.463807e+04 6.350756e+02 2.789848e-01
6.659376e-03 1.955142e+00 1.451368e+04 6.406970e+02 2.788144e-01
6.714412e-03 1.951740e+00 1.442008e+04 6.463090e+02 2.786460e-01
6.769448e-03 1.948762e+00 1.433532e+04 6.519111e+02 2.784810e-01
6.824484e-03 1.946177e+00 1.425895e+04 6.575025e+02 2.783127e-01
6.879520e-03 1.943941e+00 1.419022e+04 6.630825e+02 2.781422e-01
6.934557e-03 1.942011e+00 1.412667e+04 6.686502e+02 2.779702e-01
6.989593e-03 1.941110e+00 1.408899e+04 6.742048e+02 2.777949e-01
7.044629e-03 1.940623e+00 1.405986e+04 6.797456e+02 2.776187e-01
7.099665e-03 1.940352e+00 1.403406e+04 6.852717e+02 2.774410e-01
7.154701e-03 1.940250e+00 1.401014e+04 6.907824e+02 2.772619e-01
7.209737e-03 1.940249e+00 1.398659e+04 6.962769e+02 2.770829e-01
7.264773e-03 1.941153e+00 1.398674e+04 7.017548e+02 2.769112e-01
7.319810e-03 1.942529e+00 1.399206e+04 7.072151e+02 2.767774e-01
7.374846e-03 1.945133e+00 1.400813e+04 7.126556e+02 2.767367e-01
7.429882e-03 1.950164e+00 1.404680e+04 7.180704e+02 2.768726e-01
7.484918e-03 1.959462e+00 1.412546e+04 7.234486e+02 2.773308e-01
7.539954e-03 1.976458e+00 1.426455e+04 7.287727e+02 2.785215e-01
7.594990e-03 2.000514e+00 1.442139e+04 7.340154e+02 2.807218e-01
7.650027e-03 2.030809e+00 1.455652e+04 7.391356e+02 2.842234e-01
7.705063e-03 2.065300e+00 1.461950e+04 7.440708e+02 2.894610e-01
