# time[s], T9[GK], density[g/cm^3], R[km], Ye, Le[erg/s], Lebar[erg/s], Te[MeV], Tebar[MeV]

7.3290e-03 8.5118e+00 3.6445e+07 3.6220e+02 0.25772  3.1927E+52  4.2086E+52  3.5330E+00  4.9258E+00
7.5170e-03 8.4744e+00 3.5820e+07 3.6397e+02 0.25788  3.1984E+52  4.2161E+52  3.5330E+00  4.9259E+00
7.7050e-03 8.4371e+00 3.5215e+07 3.6574e+02 0.25803  3.1967E+52  4.2138E+52  3.5336E+00  4.9270E+00
7.8930e-03 8.3986e+00 3.4624e+07 3.6753e+02 0.25819  3.2028E+52  4.2221E+52  3.5336E+00  4.9271E+00
8.0810e-03 8.3608e+00 3.4063e+07 3.6932e+02 0.25834  3.2087E+52  4.2301E+52  3.5336E+00  4.9271E+00
8.2690e-03 8.3235e+00 3.3522e+07 3.7112e+02 0.25849  3.1899E+52  4.2056E+52  3.5336E+00  4.9272E+00
8.4570e-03 8.2861e+00 3.2988e+07 3.7293e+02 0.25864  3.1961E+52  4.2141E+52  3.5336E+00  4.9273E+00
8.6440e-03 8.2496e+00 3.2477e+07 3.7475e+02 0.25878  3.2025E+52  4.2229E+52  3.5336E+00  4.9273E+00
8.8320e-03 8.2134e+00 3.1977e+07 3.7658e+02 0.25893  3.2021E+52  4.2225E+52  3.5344E+00  4.9288E+00
9.0200e-03 8.1764e+00 3.1487e+07 3.7841e+02 0.25908  3.1911E+52  4.2089E+52  3.5337E+00  4.9277E+00
9.2080e-03 8.1402e+00 3.1015e+07 3.8026e+02 0.25922  3.1863E+52  4.2017E+52  3.5346E+00  4.9280E+00
9.3960e-03 8.1045e+00 3.0555e+07 3.8211e+02 0.25936  3.1863E+52  4.2015E+52  3.5354E+00  4.9293E+00
9.5840e-03 8.0690e+00 3.0101e+07 3.8396e+02 0.25950  3.1757E+52  4.1885E+52  3.5346E+00  4.9281E+00
9.7720e-03 8.0340e+00 2.9658e+07 3.8582e+02 0.25964  3.1826E+52  4.1978E+52  3.5345E+00  4.9282E+00
9.9600e-03 8.0061e+00 2.9183e+07 3.8769e+02 0.25978  3.1831E+52  4.1981E+52  3.5354E+00  4.9294E+00
1.0148e-02 7.9794e+00 2.8682e+07 3.8957e+02 0.25992  3.1902E+52  4.2078E+52  3.5354E+00  4.9294E+00
1.0336e-02 7.9521e+00 2.8167e+07 3.9146e+02 0.26005  3.1807E+52  4.1959E+52  3.5347E+00  4.9283E+00
1.0524e-02 7.9247e+00 2.7647e+07 3.9335e+02 0.26017  3.1818E+52  4.1966E+52  3.5356E+00  4.9295E+00
1.0711e-02 7.8976e+00 2.7127e+07 3.9526e+02 0.26032  3.1722E+52  4.1852E+52  3.5347E+00  4.9283E+00
1.0899e-02 7.8698e+00 2.6599e+07 3.9718e+02 0.26042  3.1799E+52  4.1955E+52  3.5347E+00  4.9283E+00
1.1087e-02 7.8427e+00 2.6065e+07 3.9911e+02 0.26055  3.1707E+52  4.1830E+52  3.5351E+00  4.9303E+00
1.1275e-02 7.8153e+00 2.5527e+07 4.0106e+02 0.26069  3.1621E+52  4.1727E+52  3.5344E+00  4.9291E+00
1.1463e-02 7.7877e+00 2.4988e+07 4.0302e+02 0.26080  3.1646E+52  4.1747E+52  3.5352E+00  4.9305E+00
1.1651e-02 7.7599e+00 2.4449e+07 4.0499e+02 0.26092  3.1729E+52  4.1857E+52  3.5352E+00  4.9306E+00
1.1839e-02 7.7314e+00 2.3906e+07 4.0698e+02 0.26104  3.1650E+52  4.1763E+52  3.5344E+00  4.9294E+00
1.2027e-02 7.7025e+00 2.3370e+07 4.0899e+02 0.26114  3.1679E+52  4.1791E+52  3.5353E+00  4.9307E+00
1.2215e-02 7.6732e+00 2.2830e+07 4.1101e+02 0.26126  3.1609E+52  4.1704E+52  3.5346E+00  4.9295E+00
1.2403e-02 7.6439e+00 2.2296e+07 4.1305e+02 0.26137  3.1642E+52  4.1740E+52  3.5355E+00  4.9309E+00
1.2591e-02 7.6129e+00 2.1760e+07 4.1512e+02 0.26148  3.1578E+52  4.1664E+52  3.5347E+00  4.9297E+00
1.2779e-02 7.5815e+00 2.1237e+07 4.1720e+02 0.26158  3.1676E+52  4.1793E+52  3.5347E+00  4.9298E+00
1.3155e-02 7.5180e+00 2.0203e+07 4.2142e+02 0.26178  3.1584E+52  4.1612E+52  3.5359E+00  4.9320E+00
1.3531e-02 7.4502e+00 1.9195e+07 4.2573e+02 0.26199  3.1583E+52  4.1612E+52  3.5360E+00  4.9322E+00
1.3907e-02 7.3810e+00 1.8214e+07 4.3013e+02 0.26217  3.1538E+52  4.1547E+52  3.5368E+00  4.9337E+00
1.4282e-02 7.3042e+00 1.7299e+07 4.3463e+02 0.26235  3.1414E+52  4.1391E+52  3.5361E+00  4.9326E+00
1.4658e-02 7.2302e+00 1.6665e+07 4.3922e+02 0.26252  3.1458E+52  4.1447E+52  3.5362E+00  4.9329E+00
1.5034e-02 7.1689e+00 1.6146e+07 4.4384e+02 0.26269  3.1406E+52  4.1311E+52  3.5375E+00  4.9335E+00
1.5410e-02 7.1134e+00 1.5653e+07 4.4850e+02 0.26285  3.1311E+52  4.1191E+52  3.5369E+00  4.9327E+00
1.5786e-02 7.0583e+00 1.5154e+07 4.5318e+02 0.26300  3.1362E+52  4.1258E+52  3.5369E+00  4.9328E+00
1.6162e-02 7.0024e+00 1.4652e+07 4.5790e+02 0.26315  3.1224E+52  4.1075E+52  3.5369E+00  4.9332E+00
1.6538e-02 6.9471e+00 1.4132e+07 4.6265e+02 0.26329  3.1286E+52  4.1157E+52  3.5368E+00  4.9333E+00
1.6914e-02 6.8893e+00 1.3588e+07 4.6745e+02 0.26344  3.1238E+52  4.1109E+52  3.5368E+00  4.9338E+00
1.7290e-02 6.8298e+00 1.3013e+07 4.7232e+02 0.26358  3.1123E+52  4.0961E+52  3.5369E+00  4.9341E+00
1.7666e-02 6.7656e+00 1.2380e+07 4.7725e+02 0.26371  3.1070E+52  4.0895E+52  3.5362E+00  4.9332E+00
1.8042e-02 6.6928e+00 1.1640e+07 4.8229e+02 0.26383  3.1165E+52  4.1026E+52  3.5362E+00  4.9335E+00
1.8418e-02 6.5985e+00 1.1061e+07 4.8747e+02 0.26395  3.1091E+52  4.0937E+52  3.5362E+00  4.9337E+00
1.8794e-02 6.5284e+00 1.0668e+07 4.9274e+02 0.26406  3.0983E+52  4.0798E+52  3.5369E+00  4.9340E+00
1.9171e-02 6.4691e+00 1.0340e+07 4.9804e+02 0.26416  3.0928E+52  4.0730E+52  3.5369E+00  4.9343E+00
1.9547e-02 6.4152e+00 1.0037e+07 5.0336e+02 0.26427  3.0879E+52  4.0672E+52  3.5370E+00  4.9349E+00
1.9923e-02 6.3628e+00 9.7326e+06 5.0871e+02 0.26437  3.0881E+52  4.0680E+52  3.5366E+00  4.9342E+00
2.0299e-02 6.3085e+00 9.4235e+06 5.1407e+02 0.26447  3.0838E+52  4.0624E+52  3.5366E+00  4.9344E+00
2.0675e-02 6.2539e+00 9.1082e+06 5.1947e+02 0.26457  3.0716E+52  4.0460E+52  3.5365E+00  4.9338E+00
2.1051e-02 6.1967e+00 8.7672e+06 5.2490e+02 0.26466  3.0683E+52  4.0417E+52  3.5365E+00  4.9340E+00
2.1426e-02 6.1319e+00 8.3892e+06 5.3039e+02 0.26476  3.0656E+52  4.0380E+52  3.5365E+00  4.9342E+00
2.1802e-02 6.0520e+00 7.9806e+06 5.3597e+02 0.26485  3.0690E+52  4.0423E+52  3.5363E+00  4.9336E+00
2.2178e-02 5.9807e+00 7.6936e+06 5.4164e+02 0.26493  3.0574E+52  4.0267E+52  3.5362E+00  4.9331E+00
2.2554e-02 5.9263e+00 7.4644e+06 5.4735e+02 0.26501  3.0461E+52  4.0077E+52  3.5373E+00  4.9323E+00
2.2930e-02 5.8779e+00 7.2562e+06 5.5308e+02 0.26510  3.0515E+52  4.0144E+52  3.5371E+00  4.9319E+00
2.3306e-02 5.8323e+00 7.0636e+06 5.5881e+02 0.26517  3.0411E+52  4.0006E+52  3.5370E+00  4.9314E+00
2.3682e-02 5.7893e+00 6.8760e+06 5.6454e+02 0.26525  3.0413E+52  4.0006E+52  3.5370E+00  4.9315E+00
2.4057e-02 5.7462e+00 6.6824e+06 5.7029e+02 0.26532  3.0417E+52  4.0008E+52  3.5371E+00  4.9316E+00
2.4433e-02 5.6996e+00 6.4794e+06 5.7605e+02 0.26540  3.0282E+52  3.9817E+52  3.5376E+00  4.9313E+00
2.4809e-02 5.6509e+00 6.2617e+06 5.8184e+02 0.26547  3.0291E+52  3.9824E+52  3.5376E+00  4.9315E+00
2.5185e-02 5.5931e+00 5.9990e+06 5.8767e+02 0.26554  3.0206E+52  3.9709E+52  3.5375E+00  4.9311E+00
2.5561e-02 5.5117e+00 5.6971e+06 5.9361e+02 0.26561  3.0282E+52  3.9808E+52  3.5373E+00  4.9306E+00
2.5936e-02 5.4375e+00 5.4704e+06 5.9964e+02 0.26568  3.0221E+52  3.9726E+52  3.5371E+00  4.9303E+00
2.6312e-02 5.3807e+00 5.2964e+06 6.0574e+02 0.26575  3.0047E+52  3.9494E+52  3.5376E+00  4.9305E+00
2.6688e-02 5.3353e+00 5.1516e+06 6.1185e+02 0.26580  2.9999E+52  3.9425E+52  3.5376E+00  4.9303E+00
2.7063e-02 5.2944e+00 5.0189e+06 6.1798e+02 0.26586  3.0042E+52  3.9477E+52  3.5377E+00  4.9305E+00
2.7439e-02 5.2563e+00 4.8978e+06 6.2410e+02 0.26592  2.9995E+52  3.9414E+52  3.5377E+00  4.9304E+00
2.7815e-02 5.2217e+00 4.7839e+06 6.3023e+02 0.26598  3.0002E+52  3.9422E+52  3.5378E+00  4.9303E+00
2.8190e-02 5.1876e+00 4.6688e+06 6.3634e+02 0.26604  2.9845E+52  3.9190E+52  3.5384E+00  4.9296E+00
2.8566e-02 5.1501e+00 4.5436e+06 6.4247e+02 0.26609  2.9805E+52  3.9134E+52  3.5384E+00  4.9296E+00
2.8942e-02 5.1081e+00 4.4026e+06 6.4860e+02 0.26614  2.9765E+52  3.9080E+52  3.5385E+00  4.9297E+00
2.9317e-02 5.0520e+00 4.2217e+06 6.5479e+02 0.26620  2.9782E+52  3.9102E+52  3.5385E+00  4.9296E+00
2.9693e-02 4.9839e+00 4.0601e+06 6.6106e+02 0.26626  2.9756E+52  3.9068E+52  3.5385E+00  4.9296E+00
3.0069e-02 4.9319e+00 3.9309e+06 6.6739e+02 0.26631  2.9635E+52  3.8898E+52  3.5395E+00  4.9309E+00
3.0444e-02 4.8876e+00 3.8178e+06 6.7375e+02 0.26635  2.9617E+52  3.8875E+52  3.5395E+00  4.9310E+00
3.0820e-02 4.8474e+00 3.7174e+06 6.8013e+02 0.26640  2.9602E+52  3.8855E+52  3.5396E+00  4.9309E+00
3.1195e-02 4.8131e+00 3.6284e+06 6.8652e+02 0.26645  2.9639E+52  3.8903E+52  3.5396E+00  4.9306E+00
3.1571e-02 4.7824e+00 3.5465e+06 6.9291e+02 0.26649  2.9626E+52  3.8890E+52  3.5396E+00  4.9308E+00
3.1946e-02 4.7525e+00 3.4668e+06 6.9929e+02 0.26654  2.9481E+52  3.8740E+52  3.5400E+00  4.9311E+00
3.2322e-02 4.7233e+00 3.3903e+06 7.0567e+02 0.26658  2.9397E+52  3.8633E+52  3.5399E+00  4.9309E+00
3.2697e-02 4.6950e+00 3.3139e+06 7.1205e+02 0.26662  2.9384E+52  3.8619E+52  3.5399E+00  4.9309E+00
3.3073e-02 4.6645e+00 3.2297e+06 7.1843e+02 0.26667  2.9421E+52  3.8668E+52  3.5398E+00  4.9306E+00
3.3448e-02 4.6226e+00 3.1158e+06 7.2484e+02 0.26671  2.9411E+52  3.8656E+52  3.5398E+00  4.9306E+00
3.3824e-02 4.5614e+00 3.0001e+06 7.3132e+02 0.26675  2.9227E+52  3.8373E+52  3.5399E+00  4.9297E+00
3.4199e-02 4.5111e+00 2.9027e+06 7.3787e+02 0.26680  2.9230E+52  3.8376E+52  3.5399E+00  4.9296E+00
3.4575e-02 4.4664e+00 2.8179e+06 7.4446e+02 0.26684  2.9218E+52  3.8362E+52  3.5397E+00  4.9291E+00
3.4950e-02 4.4292e+00 2.7442e+06 7.5108e+02 0.26688  2.9228E+52  3.8373E+52  3.5398E+00  4.9290E+00
3.5326e-02 4.3967e+00 2.6775e+06 7.5771e+02 0.26691  2.9174E+52  3.8303E+52  3.5398E+00  4.9288E+00
3.5701e-02 4.3657e+00 2.6147e+06 7.6436e+02 0.26695  2.9075E+52  3.8169E+52  3.5405E+00  4.9283E+00
3.6077e-02 4.3376e+00 2.5573e+06 7.7102e+02 0.26699  2.9065E+52  3.8167E+52  3.5402E+00  4.9279E+00
3.6452e-02 4.3125e+00 2.5045e+06 7.7767e+02 0.26702  2.9077E+52  3.8181E+52  3.5402E+00  4.9278E+00
3.6828e-02 4.2894e+00 2.4545e+06 7.8432e+02 0.26706  2.9026E+52  3.8116E+52  3.5401E+00  4.9276E+00
3.7203e-02 4.2662e+00 2.4042e+06 7.9097e+02 0.26709  2.9038E+52  3.8131E+52  3.5402E+00  4.9276E+00
3.7579e-02 4.2409e+00 2.3505e+06 7.9762e+02 0.26713  2.8913E+52  3.7991E+52  3.5407E+00  4.9282E+00
3.7954e-02 4.2078e+00 2.2819e+06 8.0429e+02 0.26716  2.8927E+52  3.8006E+52  3.5407E+00  4.9282E+00
3.8330e-02 4.1635e+00 2.2130e+06 8.1100e+02 0.26719  2.8883E+52  3.7951E+52  3.5405E+00  4.9280E+00
3.8705e-02 4.1228e+00 2.1514e+06 8.1776e+02 0.26723  2.8843E+52  3.7901E+52  3.5404E+00  4.9279E+00
3.9081e-02 4.0879e+00 2.0970e+06 8.2455e+02 0.26726  2.8847E+52  3.7912E+52  3.5402E+00  4.9276E+00
3.9457e-02 4.0573e+00 2.0477e+06 8.3137e+02 0.26730  2.8760E+52  3.7779E+52  3.5405E+00  4.9276E+00
3.9832e-02 4.0287e+00 2.0011e+06 8.3820e+02 0.26732  2.8725E+52  3.7738E+52  3.5405E+00  4.9275E+00
4.0208e-02 4.0013e+00 1.9575e+06 8.4504e+02 0.26736  2.8693E+52  3.7698E+52  3.5403E+00  4.9274E+00
4.0583e-02 3.9767e+00 1.9172e+06 8.5190e+02 0.26739  2.8703E+52  3.7714E+52  3.5401E+00  4.9272E+00
4.0959e-02 3.9542e+00 1.8795e+06 8.5876e+02 0.26742  2.8672E+52  3.7675E+52  3.5400E+00  4.9272E+00
4.1335e-02 3.9334e+00 1.8437e+06 8.6562e+02 0.26744  2.8588E+52  3.7564E+52  3.5404E+00  4.9277E+00
4.1710e-02 3.9123e+00 1.8087e+06 8.7248e+02 0.26747  2.8593E+52  3.7573E+52  3.5402E+00  4.9274E+00
4.2086e-02 3.8924e+00 1.7753e+06 8.7934e+02 0.26750  2.8563E+52  3.7534E+52  3.5401E+00  4.9273E+00
4.2462e-02 3.8733e+00 1.7423e+06 8.8619e+02 0.26753  9.1785E+52  1.1793E+53  3.6555E+00  5.1031E+00
4.2837e-02 3.8527e+00 1.7061e+06 8.9305e+02 0.26755  9.2056E+52  1.1835E+53  3.6530E+00  5.0993E+00
4.3213e-02 3.8224e+00 1.6617e+06 8.9993e+02 0.26758  9.2377E+52  1.1893E+53  3.6475E+00  5.0918E+00
4.3588e-02 3.7909e+00 1.6210e+06 9.0685e+02 0.26761  9.2775E+52  1.1958E+53  3.6397E+00  5.0802E+00
4.3964e-02 3.7630e+00 1.5839e+06 9.1379e+02 0.26764  9.2969E+52  1.1997E+53  3.6306E+00  5.0679E+00
4.4340e-02 3.7378e+00 1.5496e+06 9.2076e+02 0.26766  9.3139E+52  1.2040E+53  3.6223E+00  5.0571E+00
4.4712e-02 3.7137e+00 1.5165e+06 9.2774e+02 0.26769  9.2846E+52  1.2024E+53  3.6158E+00  5.0486E+00
4.5092e-02 3.6902e+00 1.4852e+06 9.3473e+02 0.26771  9.2225E+52  1.1947E+53  3.6108E+00  5.0417E+00
4.5472e-02 3.6688e+00 1.4560e+06 9.4174e+02 0.26774  9.2329E+52  1.1978E+53  3.6070E+00  5.0366E+00
4.5842e-02 3.6491e+00 1.4284e+06 9.4876e+02 0.26776  9.2167E+52  1.1971E+53  3.6040E+00  5.0325E+00
4.6222e-02 3.6306e+00 1.4021e+06 9.5578e+02 0.26778  9.2050E+52  1.1966E+53  3.6016E+00  5.0295E+00
4.6592e-02 3.6120e+00 1.3762e+06 9.6281e+02 0.26781  9.2249E+52  1.2001E+53  3.5993E+00  5.0271E+00
4.6972e-02 3.5941e+00 1.3517e+06 9.6985e+02 0.26783  9.1733E+52  1.1950E+53  3.5980E+00  5.0260E+00
4.7342e-02 3.5775e+00 1.3283e+06 9.7689e+02 0.26785  9.1623E+52  1.1941E+53  3.5964E+00  5.0244E+00
4.7722e-02 3.5619e+00 1.3059e+06 9.8392e+02 0.26787  9.1825E+52  1.1971E+53  3.5952E+00  5.0233E+00
4.8102e-02 3.5468e+00 1.2840e+06 9.9096e+02 0.26789  9.1682E+52  1.1955E+53  3.5940E+00  5.0221E+00
4.8472e-02 3.5309e+00 1.2610e+06 9.9800e+02 0.26792  9.1865E+52  1.1980E+53  3.5931E+00  5.0213E+00
4.8852e-02 3.5115e+00 1.2337e+06 1.0051e+03 0.26793  9.1286E+52  1.1907E+53  3.5918E+00  5.0201E+00
4.9222e-02 3.4821e+00 1.2016e+06 1.0121e+03 0.26796  9.1141E+52  1.1889E+53  3.5912E+00  5.0193E+00
4.9602e-02 3.4539e+00 1.1728e+06 1.0193e+03 0.26798  9.1304E+52  1.1912E+53  3.5906E+00  5.0186E+00
4.9982e-02 3.4274e+00 1.1458e+06 1.0264e+03 0.26800  9.1143E+52  1.1893E+53  3.5901E+00  5.0180E+00
5.0352e-02 3.4031e+00 1.1210e+06 1.0336e+03 0.26802  9.0933E+52  1.1868E+53  3.5895E+00  5.0170E+00
5.0732e-02 3.3813e+00 1.0982e+06 1.0408e+03 0.26804  9.0712E+52  1.1833E+53  3.5900E+00  5.0152E+00
5.1102e-02 3.3616e+00 1.0769e+06 1.0480e+03 0.26806  9.0512E+52  1.1810E+53  3.5894E+00  5.0145E+00
5.1482e-02 3.3431e+00 1.0565e+06 1.0553e+03 0.26808  9.0264E+52  1.1781E+53  3.5889E+00  5.0138E+00
5.1852e-02 3.3245e+00 1.0367e+06 1.0626e+03 0.26810  9.0336E+52  1.1793E+53  3.5885E+00  5.0134E+00
5.2232e-02 3.3074e+00 1.0181e+06 1.0698e+03 0.26812  9.0049E+52  1.1757E+53  3.5879E+00  5.0125E+00
5.2612e-02 3.2917e+00 1.0005e+06 1.0771e+03 0.26814  8.9812E+52  1.1716E+53  3.5880E+00  5.0127E+00
5.2982e-02 3.2770e+00 9.8376e+05 1.0844e+03 0.26816  8.9593E+52  1.1689E+53  3.5876E+00  5.0121E+00
5.3362e-02 3.2631e+00 9.6758e+05 1.0917e+03 0.26817  8.9301E+52  1.1653E+53  3.5872E+00  5.0116E+00
5.3742e-02 3.2489e+00 9.5163e+05 1.0990e+03 0.26819  8.9325E+52  1.1657E+53  3.5869E+00  5.0110E+00
5.4112e-02 3.2354e+00 9.3624e+05 1.1063e+03 0.26821  8.9013E+52  1.1619E+53  3.5866E+00  5.0105E+00
5.4492e-02 3.2222e+00 9.2098e+05 1.1136e+03 0.26822  8.8596E+52  1.1571E+53  3.5862E+00  5.0105E+00
5.4862e-02 3.2082e+00 9.0447e+05 1.1209e+03 0.26824  8.8270E+52  1.1531E+53  3.5858E+00  5.0100E+00
5.5242e-02 3.1883e+00 8.8374e+05 1.1283e+03 0.26825  8.8025E+52  1.1501E+53  3.5854E+00  5.0095E+00
