  -7.1472758720339327E+00  5.0132664624798493E+06 -1.5004175634506405E-03 -2.0911439019944527E+00
  -6.9169453390179392E+00  3.9824658237897088E+06 -1.5005255963714958E-03 -2.0911200457793404E+00
  -6.6865961578156394E+00  3.1636717684118510E+06 -1.5006616000084389E-03 -2.0910900135111006E+00
  -6.4562235002793686E+00  2.5132805271499357E+06 -1.5008328156657636E-03 -2.0910522066065917E+00
  -6.2258212883311579E+00  1.9966563947433787E+06 -1.5010483590061057E-03 -2.0910046128777258E+00
  -5.9953818704408439E+00  1.5862872522625029E+06 -1.5013197050189944E-03 -2.0909446996293939E+00
  -5.7648956144044980E+00  1.2603194464522104E+06 -1.5016612983551826E-03 -2.0908692792007377E+00
  -5.5343503947910708E+00  1.0013940030065175E+06 -1.5020913213674443E-03 -2.0907743398218406E+00
  -5.3037309478475034E+00  7.9572219788716873E+05 -1.5026326605023183E-03 -2.0906548329934913E+00
  -5.0730180596441690E+00  6.3235125748812442E+05 -1.5033141221005193E-03 -2.0905044062084128E+00
  -4.8421875444410993E+00  5.0258108350209479E+05 -1.5041719617084359E-03 -2.0903150671848074E+00
  -4.6112089592093879E+00  3.9950094096150546E+05 -1.5052518073234483E-03 -2.0900767622241374E+00
  -4.3800439863898495E+00  3.1762143640274642E+05 -1.5066110773801278E-03 -2.0897768471332370E+00
  -4.1486443996177504E+00  2.5258218764928807E+05 -1.5083220196915304E-03 -2.0893994238628553E+00
  -3.9169495054309329E+00  2.0091961756408820E+05 -1.5104755291422446E-03 -2.0889245097024101E+00
  -3.6848829268592138E+00  1.5988250594261597E+05 -1.5131859410538468E-03 -2.0883269981616159E+00
  -3.4523485609888964E+00  1.2728547701341081E+05 -1.5165970453953884E-03 -2.0875753615675459E+00
  -3.2192255005711230E+00  1.0139262022319324E+05 -1.5208896261806834E-03 -2.0866300347287314E+00
  -2.9853616576743374E+00  8.0825046691945769E+04 -1.5262909024081469E-03 -2.0854414069183691E+00
  -2.7505657631480345E+00  6.4487458386793813E+04 -1.5330863336820801E-03 -2.0839473362090830E+00
  -2.5145973368679355E+00  5.1509819562829471E+04 -1.5416343568542140E-03 -2.0820700867460493E+00
  -2.2771541277693026E+00  4.1201024274041680E+04 -1.5523847405319480E-03 -2.0797125775288388E+00
  -2.0378564069128178E+00  3.3012092598607429E+04 -1.5659013814471950E-03 -2.0767538237174095E+00
  -1.7962273589344879E+00  2.6506935671897449E+04 -1.5828905169593477E-03 -2.0730434535320676E+00
  -1.5516686557518300E+00  2.1339132703129617E+04 -1.6042354830628962E-03 -2.0683952038519284E+00
  -1.3034301117016815E+00  1.7233483336263849E+04 -1.6310392911701855E-03 -2.0625793488038728E+00
  -1.0505721150378622E+00  1.3971353057827324E+04 -1.6646764018972749E-03 -2.0553141179306591E+00
  -7.9191931607260824E-01  1.1379031404805033E+04 -1.7068550954201069E-03 -2.0462563429541798E+00
  -5.2600384489130314E-01  9.3184832531500833E+03 -1.7596917082095343E-03 -2.0349918747442302E+00
  -2.5099616163047450E-01  7.6800010319695621E+03 -1.8257976299576248E-03 -2.0210267858833180E+00
   3.5378443317561979E-02  6.3763671170769203E+03 -1.9083792096988854E-03 -2.0037810758771588E+00
   3.3593961603561612E-01  5.3382163246543923E+03 -2.0113494700526868E-03 -1.9825875708195997E+00
   6.5416958572751616E-01  4.5103526551508176E+03 -2.1394486643135325E-03 -1.9566999511549017E+00
   9.9434966639015765E-01  3.8488256391291493E+03 -2.2983682429213283E-03 -1.9253152151921482E+00
   1.3617155416451869E+00  3.3186124840481320E+03 -2.4948700188357955E-03 -1.8876169989570608E+00
   1.7626298123302733E+00  2.8917847548952727E+03 -2.7368900644430933E-03 -1.8428461989918621E+00
   2.2047686300018365E+00  2.5460640100491005E+03 -3.0336167707399669E-03 -1.7904028828090015E+00
   2.6973178894834504E+00  2.2636905937101305E+03 -3.3955370728813552E-03 -1.7299766618085137E+00
   3.2511743488910425E+00  2.0305441570657208E+03 -3.8344569200037385E-03 -1.6616900431949437E+00
   3.8791494724514055E+00  1.8354637719776629E+03 -4.3635228940064989E-03 -1.5862216577511332E+00
   4.5961798987285478E+00  1.6697204481787112E+03 -4.9972977788029626E-03 -1.5048599885861440E+00
   5.4195582102535029E+00  1.5265974243027938E+03 -5.7519620761842657E-03 -1.4194366417153967E+00
   6.3692087378522535E+00  1.4010374106438871E+03 -6.6457079400130594E-03 -1.3321165229934890E+00
   7.4680405535912753E+00  1.2893252447384170E+03 -7.6993496393881148E-03 -1.2450820993888077E+00
   8.7424084864645888E+00  1.1887907245553745E+03 -8.9371080220386392E-03 -1.1602118329469935E+00
   1.0222702168703393E+01  1.0975351910213585E+03 -1.0387477713015928E-02 -1.0788691563890043E+00
   1.1944069089103738E+01  1.0141974072438430E+03 -1.2084097127955266E-02 -1.0018622143385065E+00
   1.3947270119575146E+01  9.3777282142706974E+02 -1.4066609279700583E-02 -9.2954322467819206E-01
   1.6279669936728990E+01  8.6748847087828938E+02 -1.6381572108917032E-02 -8.6196130746198629E-01
   1.8996376359675587E+01  8.0272372659062671E+02 -1.9083501528410873E-02 -7.9899529054501950E-01
   2.2161554283935153E+01  7.4296227840429435E+02 -2.2236111500237569E-02 -7.4043990344137667E-01
   2.5849947667497563E+01  6.8776286094704983E+02 -2.5913789876156373E-02 -6.8605302914426447E-01
   3.0148648035039585E+01  6.3674068140447980E+02 -3.0203339677537071E-02 -6.3558002946841952E-01
   3.5159152800596772E+01  5.8955508199978703E+02 -3.5206020623696772E-02 -5.8876643514288507E-01
   4.0999762782506103E+01  5.4590101825512204E+02 -4.1039935468582547E-02 -5.4536475920662786E-01
   4.7808375896206805E+01  5.0550297802455754E+02 -4.7842815772459309E-02 -5.0513814634224685E-01
   5.5745743176292898E+01  4.6811051177593578E+02 -5.5775272052323466E-02 -4.6786221276121615E-01
   6.4999264097764424E+01  4.3349485207484372E+02 -6.5024584601861321E-02 -4.3332581668518416E-01
   7.5787410841885375E+01  4.0144628453530100E+02 -7.5809124215106077E-02 -4.0133118641530080E-01
   8.8364885962033540E+01  3.7177204743742988E+02 -8.8383507007141177E-02 -3.7169366418830607E-01
   1.0302863518835814E+02  3.4429461077806735E+02 -1.0304460489680234E-01 -3.4424122500326915E-01
   1.2012485726854048E+02  3.1885023348796830E+02 -1.2013855352901669E-01 -3.1881387025544372E-01
   1.4005717624668139E+02  2.9528772926286666E+02 -1.4006892295370646E-01 -2.9526295933605123E-01
   1.6329616898390157E+02  2.7346739264975668E+02 -1.6330624380244257E-01 -2.7345051914929303E-01
   1.9039047266487356E+02  2.5326005131927514E+02 -1.9039911366002721E-01 -2.5324855660494217E-01
   2.2197973426261487E+02  2.3454622016414510E+02 -2.2198714556697749E-01 -2.3453838950131506E-01
   2.5880970732099428E+02  2.1721533950927443E+02 -2.5881606398365536E-01 -2.1721000492586867E-01
   3.0174985197517719E+02  2.0116508430249002E+02 -3.0175530411319401E-01 -2.0116145020516218E-01
   3.5181385304518869E+02  1.8630073434267132E+02 -3.5181852939957997E-01 -1.8629825877338960E-01
   4.1018353968012298E+02  1.7253459784082628E+02 -4.1018755066282747E-01 -1.7253291160882300E-01
   4.7823676999682215E+02  1.5978548220042751E+02 -4.7824021030222513E-01 -1.5978433380302645E-01
   5.5757993730226303E+02  1.4797820704912763E+02 -5.5758288814587276E-01 -1.4797742515458454E-01
   6.5008586296824797E+02  1.3704315539331321E+02 -6.5008839400609841E-01 -1.3704262328589120E-01
   7.5793796734096145E+02  1.2691585939308757E+02 -7.5794013831532348E-01 -1.2691549756351239E-01
   8.8368175711681647E+02  1.1753661773284925E+02 -8.8368361926752004E-01 -1.1753637201931631E-01
   1.0302848387601773E+03  1.0885014193479914E+02 -1.0302864360348700E+00 -1.0884997544286373E-01
   1.2012068666672210E+03  1.0080522926019104E+02 -1.2012082367591539E+00 -1.0080511686439743E-01
   1.4004810663895053E+03  9.3354460086169581E+01 -1.4004822416278497E+00 -9.3354384672521634E-02
   1.6328092425098164E+03  8.6453917848972310E+01 -1.6328102506230178E+00 -8.6453867765397541E-02
   1.9036724936905996E+03  8.0062929817558413E+01 -1.9036733584610399E+00 -8.0062897134949199E-02
   2.2194602208661204E+03  7.4143827111696126E+01 -2.2194609626918780E+00 -7.4143806437072537E-02
   2.5876204364070200E+03  6.8661722510581896E+01 -2.5876210727829503E+00 -6.8661710179868690E-02
   3.0168348713652335E+03  6.3584304715814980E+01 -3.0168354172970373E+00 -6.3584298236152262E-02
   3.5172229448780968E+03  5.8881647837933173E+01 -3.5172234132354672E+00 -5.8881645535704304E-02
   4.1005793161228776E+03  5.4526034971845256E+01 -4.1005797179446120E+00 -5.4526035710266055E-02
   4.7806504980112977E+03  5.0491794813210120E+01 -4.7806508427645351E+00 -5.0491797834414744E-02
   5.5734568878301498E+03  4.6755150348000299E+01 -5.5734571836356137E+00 -4.6755155148140347E-02
   6.4976675796499421E+03  4.3294078720316499E+01 -6.4976678334706115E+00 -4.3294084978496863E-02
   7.5750364845607783E+03  4.0088181451331671E+01 -7.5750367023710945E+00 -4.0088188938979336E-02
   8.8309096172246409E+03  3.7118564243972166E+01 -8.8309098041475291E+00 -3.7118572867025308E-02
   1.0294814931737692E+04  3.4367725665920929E+01 -1.0294815092165742E+01 -3.4367735356759931E-02
   1.2001147828129153E+04  3.1819454056369743E+01 -1.2001147965832880E+01 -3.1819464774099970E-02
   1.3989967424895296E+04  2.9458732051410390E+01 -1.3989967543101393E+01 -2.9458743873342977E-02
   1.6307920923719104E+04  2.7271648168993519E+01 -1.6307921025206767E+01 -2.7271661057271319E-02
   1.9009315898285302E+04  2.5245314936542222E+01 -1.9009315985424969E+01 -2.5245328979228196E-02
   2.2157363133195002E+04  2.3367793084752186E+01 -2.2157363208024840E+01 -2.3367808277542666E-02
   2.5825615726407868E+04  2.1628021367529271E+01 -2.5825615790679606E+01 -2.1628037843214813E-02
   3.0099633541485699E+04  2.0015751603351202E+01 -3.0099633596691184E+01 -2.0015769486359924E-02
   3.5078905727194615E+04  1.8521488565818721E+01 -3.5078905774609218E+01 -1.8521507728946195E-02
   4.0879067857566690E+04  1.7136434381949989E+01 -4.0879067898326106E+01 -1.7136455054562950E-02
   4.7634454193436366E+04  1.5852437125860742E+01 -4.7634454228432425E+01 -1.5852459542697067E-02
   5.5501029483854712E+04  1.4661943323439262E+01 -5.5501029513937773E+01 -1.4661967337123973E-02
   6.4659748402440200E+04  1.3557954109003985E+01 -6.4659748428245024E+01 -1.3557980567885528E-02
   7.5320393852707493E+04  1.2533984800757374E+01 -7.5320393874951733E+01 -1.2534013057087210E-02
   8.7725947572134624E+04  1.1584027684060514E+01 -8.7725947591093600E+01 -1.1584058556511557E-02
   1.0215754717975642E+05  1.0702517814494447E+01 -1.0215754719608023E+02 -1.0702550630991096E-02
   1.1894008235542000E+05  9.8843016707400846E+00 -1.1894008236955912E+02 -9.8843362360770421E-03
   1.3844847835051274E+05  9.1246085058098263E+00 -1.3844847836231202E+02 -9.1246460510077676E-03
   1.6111470647902522E+05  8.4190242573392684E+00 -1.6111470648926192E+02 -8.4190649957266179E-03
   1.8743554744531788E+05  7.7634678856944896E+00 -1.8743554745355831E+02 -7.7635101595842403E-03
   2.1798111306680943E+05  7.1541700114137621E+00 -2.1798111307407439E+02 -7.1542159231459219E-03
   2.5340410391855243E+05  6.5876537141839027E+00 -2.5340410392466868E+02 -6.5877035025290890E-03
   2.9444974367423658E+05  6.0607173391014459E+00 -2.9444974367902267E+02 -6.0607689649928862E-03
   3.4196628499800927E+05  5.5704191226815167E+00 -3.4196628500325380E+02 -5.5704771365428932E-03
   3.9691592726105335E+05  5.1140634053507394E+00 -3.9691592726353281E+02 -5.1141206970146983E-03
   4.6038592508535879E+05  4.6891881365070942E+00 -4.6038592508818493E+02 -4.6892540155899888E-03
   5.3359960273548646E+05  4.2935533034023532E+00 -5.3359960273313936E+02 -4.2936276560278487E-03
   6.1792692915998527E+05  3.9251298390174263E+00 -6.1792692916284955E+02 -3.9252013803824769E-03
   7.1489426121363498E+05  3.5820884885030315E+00 -7.1489426121326869E+02 -3.5821696817510541E-03
   8.2619283988756791E+05  3.2627880680367056E+00 -8.2619283988883376E+02 -3.2628615698522671E-03
   9.5368563922409480E+05  2.9657625417016522E+00 -9.5368563922371550E+02 -2.9658587226665842E-03
   1.0994122323158276E+06  2.6897064085607023E+00 -1.0994122322992303E+03 -2.6898028786882817E-03
   1.2655914620411280E+06  2.4334580406504740E+00 -1.2655914620431286E+03 -2.4335673644765078E-03
   1.4546218873998537E+06  2.1959808577137969E+00 -1.4546218873932405E+03 -2.1960721882040278E-03
   1.6690802104169037E+06  1.9763425544137638E+00 -1.6690802104254296E+03 -1.9764359195034143E-03
   1.9117181522563742E+06  1.7736929674666670E+00 -1.9117181522556725E+03 -1.7737894247544868E-03
   2.1854585078991605E+06  1.5872415355975791E+00 -2.1854585079006492E+03 -1.5873328894732434E-03
   2.4933913272949010E+06  1.4162355785204148E+00 -2.4933913272402192E+03 -1.4163517171640035E-03
   2.8387713091876297E+06  1.2599407431041523E+00 -2.8387713092415242E+03 -1.2600701979065814E-03
   3.2250175239306618E+06  1.1176248814630954E+00 -3.2250175238447127E+03 -1.1177349444057149E-03
   3.6557164936631527E+06  9.8854634278390485E-01 -3.6557164936498625E+03 -9.8866067776983237E-04
   4.1346294640263491E+06  8.7194720927977076E-01 -4.1346294640839242E+03 -8.7214520906838679E-04
   4.6657044326310875E+06  7.6705148560308700E-01 -4.6657044328147931E+03 -7.6704631934842104E-04
   5.2530931995790107E+06  6.7306773996873603E-01 -5.2530931994037510E+03 -6.7313649485563494E-04
   5.9011734204375232E+06  5.8919529778391322E-01 -5.9011734205855655E+03 -5.8930166864808598E-04
   6.6145754103599349E+06  5.1463284937300913E-01 -6.6145754100538961E+03 -5.1469254119236845E-04
   7.3982132932817340E+06  4.4858827898858633E-01 -7.3982132930486050E+03 -4.4873679666774895E-04
   8.2573200195532404E+06  3.9028861696762501E-01 -8.2573200193075372E+03 -3.9027448579724626E-04
   9.1974857818369363E+06  3.3898923001624126E-01 -9.1974857826828284E+03 -3.3924637823210576E-04
   1.0224699425867515E+07  2.9398162512190884E-01 -1.0224699425367329E+04 -2.9425790497585887E-04
   1.1345392558934500E+07  2.5459951326602231E-01 -1.1345392557305957E+04 -2.5478528666244323E-04
   1.2566486184516966E+07  2.2022301238471603E-01 -1.2566486185834981E+04 -2.2014561793070922E-04
   1.3895439819893865E+07  1.9028105462989606E-01 -1.3895439821403981E+04 -1.9024570134033896E-04
   1.5340303173314856E+07  1.6425218722229701E-01 -1.5340303171741692E+04 -1.6416611201369589E-04
   1.6909770561971374E+07  1.4166402518553317E-01 -1.6909770561535435E+04 -1.4218172050507890E-04
   1.8613238339222778E+07  1.2209164178658087E-01 -1.8613238336570721E+04 -1.2235615401214671E-04
   2.0460865669889294E+07  1.0515517684270491E-01 -2.0460865671081872E+04 -1.0479243206775937E-04
   2.2463639048283949E+07  9.0516914895640052E-02 -2.2463639049968846E+04 -9.0644358561285543E-05
   2.4633440998198356E+07  7.7878050112394376E-02 -2.4633441000658044E+04 -7.8064961794833287E-05
   2.6983123430600222E+07  6.6975311955962333E-02 -2.6983123431269622E+04 -6.6726924118450407E-05
   2.9526586166432846E+07  5.7577587095630441E-02 -2.9526586165107263E+04 -5.7585488024726620E-05
   3.2278861161238056E+07  4.9482636434235824E-02 -3.2278861162885365E+04 -4.9554933574576586E-05
   3.5256202997475378E+07  4.2513975867181045E-02 -3.5256202999857444E+04 -4.2705601571833009E-05
   3.8476186241017967E+07  3.6517964523349246E-02 -3.8476186245260353E+04 -3.6324003184275563E-05
   4.1957810291581705E+07  3.1361124590981164E-02 -4.1957810298949327E+04 -3.1102116623834452E-05
   4.5721612393709481E+07  2.6927702379130791E-02 -4.5721612367685302E+04 -2.6978887761468255E-05
   4.9789789516032033E+07  2.3117469686469942E-02 -4.9789789518726880E+04 -2.2746575969502776E-05
   5.4186329852370523E+07  1.9843756677460921E-02 -5.4186329845136097E+04 -1.9682667639563760E-05
   5.8937154749229819E+07  1.7031703842158390E-02 -5.8937154786256338E+04 -1.7054022627482295E-05
   6.4070271920675479E+07  1.4616716293232140E-02 -6.4070271962980434E+04 -1.4609403748895506E-05
   6.9615940873828679E+07  1.2543103723406435E-02 -6.9615940877562170E+04 -1.2665206056677690E-05
   7.5606851536542788E+07  1.0762887956576260E-02 -7.5606851624208502E+04 -1.1318321640710924E-05
   8.2078317153589621E+07  9.2347608371017992E-03 -8.2078317225798324E+04 -9.9480443746413112E-06
   8.9068482599258348E+07  7.9231762622416144E-03 -8.9068482716938030E+04 -8.2993714324433026E-06
   9.6618549343034133E+07  6.7975605498849043E-03 -9.6618549448067657E+04 -6.6902121511804346E-06
   1.0477301840147421E+08  5.8316273903547128E-03 -1.0477301850768669E+05 -5.7713091463016276E-06
   1.1357995271400589E+08  5.0027843407436361E-03 -1.1357995285756211E+05 -5.3358569596139746E-06
   1.2309126049371479E+08  4.2916194518564810E-03 -1.2309126052444542E+05 -4.4072410417128308E-06
   1.3336300122690883E+08  3.6814577616810324E-03 -1.3336300125917516E+05 -3.7909433650658082E-06
   1.4445571612797347E+08  3.1579784695530237E-03 -1.4445571622204946E+05 -2.5080381080696978E-06
   1.5643478499958870E+08  2.7088848723588977E-03 -1.5643478491038969E+05 -2.5850669805374832E-06
   1.6937081160351881E+08  2.3236199816493042E-03 -1.6937081157629666E+05 -2.0648347261567469E-06
   1.8334003981483412E+08  1.9931216062480605E-03 -1.8334003975258119E+05 -2.4811037067557664E-06
   1.9842480301356694E+08  1.7096116336295371E-03 -1.9842480301292372E+05 -1.4345135441513891E-06
   2.1471400936342692E+08  1.4664147431908770E-03 -2.1471400931268051E+05 -1.8563324817244005E-06
   2.3230366583854586E+08  1.2578025530271344E-03 -2.3230366576686967E+05 -1.1038183490955149E-06
   2.5129744408742276E+08  1.0788596511068535E-03 -2.5129744395324099E+05 -9.9275570335919383E-07
   2.7180729146969527E+08  9.2536849183443351E-04 -2.7180729197081365E+05 -1.1126442557584198E-06
   2.9395409086753100E+08  7.9371050490639988E-04 -2.9395409165791335E+05 -7.8565089465405344E-07
   3.1786837316078496E+08  6.8078118467092253E-04 -3.1786837391351751E+05 -7.3968404932889552E-07
   3.4369108656544346E+08  5.8391716440621020E-04 -3.4369108750409854E+05 -5.6725425816792019E-07
   3.7157442736993766E+08  5.0083360873216483E-04 -3.7157442867333407E+05 -3.5025352192600095E-07
   4.0168273696574771E+08  4.2957047357454736E-04 -4.0168273814822617E+05 -3.8475352732163496E-07
   4.3419347045944172E+08  3.6844638107196774E-04 -4.3419347108251770E+05 -5.4723606266852645E-07
   4.6929824257511657E+08  3.1601903224773634E-04 -4.6929824417797546E+05 -2.0809169201395299E-07
   5.0720395701177710E+08  2.7105123058307321E-04 -5.0720395864955295E+05 -1.9535813956177316E-07
   5.4813402591201603E+08  2.3248173711229106E-04 -5.4813402598402789E+05  2.4189949107880273E-07
   5.9232968662944674E+08  1.9940025748090964E-04 -5.9232968654810206E+05  2.0966420984891268E-07
   6.4005142355584407E+08  1.7102597848683824E-04 -6.4005142322974955E+05 -6.3183975785715493E-07
   6.9158050338807499E+08  1.4668916025132935E-04 -6.9158050515879749E+05  4.6325385312276125E-07
   7.4722063288357711E+08  1.2581533790499369E-04 -7.4722063349759532E+05 -4.0671503068388180E-07
   8.0729974887502265E+08  1.0791177529511429E-04 -8.0729974969259207E+05 -3.5122194839048427E-07
   8.7217195109430885E+08  9.2555836955815902E-05 -8.7217194938585965E+05 -5.3775336192525069E-07
   9.4221958919779110E+08  7.9385019559045179E-05 -9.4221959000039974E+05  2.4718617841073897E-07
   1.0178555162934101E+09  6.8088394977818114E-05 -1.0178555141398212E+06  4.6114739512921899E-08
   1.0995255222518063E+09  5.8399275325449079E-05 -1.0995254975218240E+06 -5.6229208549272191E-07
   1.1877109611430888E+09  5.0088921488264341E-05 -1.1877109346859315E+06  3.6570144952809774E-07
   1.2829315882850504E+09  4.2961138120041511E-05 -1.2829315643076934E+06  5.2676819561590848E-07
   1.3857486236241577E+09  3.6847647461955328E-05 -1.3857485977251972E+06  4.9096984294008260E-07
   1.4967680595044601E+09  3.1604116665267464E-05 -1.4967680191163886E+06 -5.9975111500510790E-07
   1.6166442323201361E+09  2.7106751385173574E-05 -1.6166441951946842E+06 -3.9089469989166642E-07
   1.7460836791025553E+09  2.3249371581418752E-05 -1.7460836390045811E+06 -3.6025150409152574E-07
   1.8858493017721484E+09  1.9940906907994898E-05 -1.8858492588713961E+06  2.2581184086981722E-07
   2.0367648635988040E+09  1.7103246022264022E-05 -2.0367648168254660E+06 -3.0628828055702960E-07
   2.1997198443723278E+09  1.4669393393617357E-05 -2.1997198885967918E+06  1.1611130105310543E-07
   2.3756746828989105E+09  1.2581884815913535E-05 -2.3756746922782697E+06 -3.4044812616830067E-07
   2.5656664377222710E+09  1.0791435867215170E-05 -2.5656664725676519E+06 -7.3792060622920201E-08
   2.7708148994330750E+09  9.2557737849563707E-06 -2.7708149370646882E+06 -6.7611610665536456E-08
   2.9923291905920691E+09  7.9386417896722210E-06 -2.9923292312321882E+06 -6.1991790610092536E-08
   3.2315148921659565E+09  6.8089423984224119E-06 -3.2315149360545995E+06 -5.6875747163071300E-08
   3.4897817384786210E+09  5.8400033629398789E-06 -3.4897817858749377E+06 -5.2214383514238162E-08
   3.7686519260308409E+09  5.0089479576890222E-06 -3.7686519772146735E+06 -4.7962254664694499E-08
   4.0697690851596475E+09  4.2961548739949822E-06 -4.0697691404331396E+06 -4.4080640488275425E-08
   4.3949079674155684E+09  3.6847947575864121E-06 -4.3949077736041192E+06  6.4392151481512651E-08
   4.7459849057537842E+09  3.1604337590058877E-06 -4.7459846964601949E+06  5.9893185922297795E-08
   5.1250691091906672E+09  2.7106913732118684E-06 -5.1250688831798304E+06  5.5689837349102441E-08
   5.5343948584951086E+09  2.3249490940955732E-06 -5.5343946144334069E+06  5.1766292276184412E-08
   5.9763746747945194E+09  1.9940994649756636E-06 -5.9763744112418815E+06  4.8104041873628288E-08
  -1.9696642877548197E+01  1.0000000009869872E+12 -1.1914926694585812E-03 -1.1759883892784120E+00
  -1.9466384367993236E+01  7.9432823571126831E+11 -1.1914926697630744E-03 -1.1759885941142763E+00
