# time[s], T9[GK], density[g/cm^3], R[km], Ye, Le[erg/s], Lebar[erg/s], Te[MeV], Tebar[Mev]
# Nr: 138193
7.820000e-01 2.624227e+00 8.848565e+05 5.328972e+03 4.980000e-01  5.8511e+52  6.1708e+52  4.3314e+00  5.4212e+00
7.840000e-01 2.623453e+00 8.839837e+05 5.327379e+03 4.980000e-01  6.0054e+52  6.3893e+52  4.2747e+00  5.3961e+00
7.860000e-01 2.622676e+00 8.831101e+05 5.325766e+03 4.980000e-01  5.2762e+52  5.8648e+52  4.3616e+00  5.3954e+00
7.880000e-01 2.621896e+00 8.822381e+05 5.324133e+03 4.980000e-01  5.6290e+52  5.6145e+52  4.3616e+00  5.3308e+00
7.900000e-01 2.621119e+00 8.813696e+05 5.322481e+03 4.980000e-01  5.1264e+52  5.0861e+52  4.2712e+00  5.2160e+00
7.920000e-01 2.620347e+00 8.805063e+05 5.320809e+03 4.980000e-01  5.0971e+52  5.4532e+52  4.2896e+00  5.2471e+00
7.940000e-01 2.619581e+00 8.796500e+05 5.319119e+03 4.980000e-01  5.3845e+52  6.0644e+52  4.2556e+00  5.2582e+00
7.960000e-01 2.618822e+00 8.788023e+05 5.317409e+03 4.980000e-01  4.9954e+52  5.6054e+52  4.3511e+00  5.3243e+00
7.980000e-01 2.618076e+00 8.779691e+05 5.315682e+03 4.980000e-01  5.3701e+52  5.4553e+52  4.4959e+00  5.4345e+00
8.000000e-01 2.617349e+00 8.771569e+05 5.313936e+03 4.980000e-01  6.0474e+52  5.7814e+52  4.5556e+00  5.4962e+00
8.020000e-01 2.616643e+00 8.763684e+05 5.312173e+03 4.980000e-01  4.9044e+52  4.4842e+52  4.3989e+00  5.3791e+00
8.040000e-01 2.615957e+00 8.756026e+05 5.310391e+03 4.980000e-01  4.9265e+52  4.9682e+52  4.3342e+00  5.2360e+00
8.060000e-01 2.615289e+00 8.748573e+05 5.308592e+03 4.980000e-01  4.0514e+52  4.5162e+52  4.3464e+00  5.2291e+00
8.080000e-01 2.614637e+00 8.741298e+05 5.306774e+03 4.980000e-01  3.8369e+52  4.5344e+52  4.2193e+00  5.2540e+00
8.100000e-01 2.613999e+00 8.734171e+05 5.304939e+03 4.980000e-01  3.9435e+52  4.6716e+52  4.1338e+00  5.3253e+00
8.120000e-01 2.613370e+00 8.727155e+05 5.303086e+03 4.980000e-01  4.5434e+52  5.2889e+52  4.3218e+00  5.4100e+00
8.140000e-01 2.612748e+00 8.720214e+05 5.301214e+03 4.980000e-01  4.6322e+52  5.3357e+52  4.3008e+00  5.3688e+00
8.160000e-01 2.612129e+00 8.713308e+05 5.299325e+03 4.980000e-01  4.6417e+52  5.3295e+52  4.3084e+00  5.3666e+00
8.180000e-01 2.611510e+00 8.706398e+05 5.297417e+03 4.980000e-01  4.9631e+52  5.4269e+52  4.3685e+00  5.3542e+00
8.200000e-01 2.610887e+00 8.699444e+05 5.295491e+03 4.980000e-01  4.2247e+52  4.9904e+52  4.2942e+00  5.3028e+00
8.220000e-01 2.610256e+00 8.692406e+05 5.293546e+03 4.980000e-01  4.5582e+52  4.6596e+52  4.4365e+00  5.3887e+00
8.240000e-01 2.609614e+00 8.685239e+05 5.291582e+03 4.980000e-01  4.7000e+52  4.8924e+52  4.4656e+00  5.3467e+00
8.260000e-01 2.608956e+00 8.677908e+05 5.289598e+03 4.980000e-01  3.8755e+52  4.4619e+52  4.3018e+00  5.1920e+00
8.280000e-01 2.608282e+00 8.670387e+05 5.287595e+03 4.980000e-01  4.6013e+52  4.8886e+52  4.3461e+00  5.3071e+00
8.300000e-01 2.607589e+00 8.662656e+05 5.285573e+03 4.980000e-01  4.5031e+52  4.9894e+52  4.3590e+00  5.2936e+00
8.320000e-01 2.606875e+00 8.654699e+05 5.283529e+03 4.980000e-01  4.2602e+52  4.9280e+52  4.4038e+00  5.3052e+00
8.340000e-01 2.606140e+00 8.646502e+05 5.281466e+03 4.980000e-01  4.3230e+52  5.2888e+52  4.3280e+00  5.2910e+00
8.360000e-01 2.605382e+00 8.638056e+05 5.279381e+03 4.980000e-01  3.5603e+52  4.1616e+52  4.3146e+00  5.2538e+00
8.380000e-01 2.604601e+00 8.629352e+05 5.277274e+03 4.980000e-01  4.2138e+52  4.8231e+52  4.4165e+00  5.3635e+00
8.400000e-01 2.603796e+00 8.620387e+05 5.275146e+03 4.980000e-01  4.1344e+52  4.8390e+52  4.4014e+00  5.3092e+00
8.420000e-01 2.602968e+00 8.611159e+05 5.272995e+03 4.980000e-01  4.2808e+52  4.6122e+52  4.4945e+00  5.3432e+00
8.440000e-01 2.602116e+00 8.601671e+05 5.270820e+03 4.980000e-01  4.6672e+52  5.3297e+52  4.4945e+00  5.4630e+00
8.460000e-01 2.601241e+00 8.591929e+05 5.268622e+03 4.980000e-01  4.0569e+52  4.6078e+52  4.5254e+00  5.4338e+00
8.480000e-01 2.600343e+00 8.581942e+05 5.266400e+03 4.980000e-01  4.1737e+52  4.5568e+52  4.7322e+00  5.4042e+00
8.500000e-01 2.599424e+00 8.571722e+05 5.264153e+03 4.980000e-01  4.5108e+52  5.1790e+52  4.5600e+00  5.4285e+00
8.520000e-01 2.598486e+00 8.561282e+05 5.261881e+03 4.980000e-01  4.2639e+52  5.3630e+52  4.5021e+00  5.5201e+00
8.540000e-01 2.597528e+00 8.550632e+05 5.259583e+03 4.980000e-01  3.8992e+52  4.6477e+52  4.5027e+00  5.4064e+00
8.560000e-01 2.596552e+00 8.539786e+05 5.257259e+03 4.980000e-01  4.1102e+52  4.9147e+52  4.5512e+00  5.4423e+00
8.580000e-01 2.595559e+00 8.528756e+05 5.254909e+03 4.980000e-01  4.2443e+52  5.0434e+52  4.4136e+00  5.3077e+00
8.600000e-01 2.594549e+00 8.517549e+05 5.252531e+03 4.980000e-01  3.9743e+52  4.5899e+52  4.6352e+00  5.4698e+00
8.620000e-01 2.593526e+00 8.506194e+05 5.250126e+03 4.980000e-01  4.2300e+52  4.4805e+52  4.6104e+00  5.4532e+00
8.640000e-01 2.592493e+00 8.494737e+05 5.247692e+03 4.980000e-01  4.1463e+52  4.4588e+52  4.6774e+00  5.4779e+00
8.660000e-01 2.591454e+00 8.483210e+05 5.245231e+03 4.980000e-01  4.0299e+52  4.3404e+52  4.7797e+00  5.5339e+00
8.680000e-01 2.590415e+00 8.471694e+05 5.242741e+03 4.980000e-01  4.1568e+52  4.4766e+52  4.8392e+00  5.6374e+00
8.700000e-01 2.589383e+00 8.460242e+05 5.240222e+03 4.980000e-01  4.0729e+52  4.4833e+52  4.8216e+00  5.6855e+00
8.720000e-01 2.588377e+00 8.449058e+05 5.237674e+03 4.980000e-01  4.1669e+52  4.4089e+52  4.8220e+00  5.5988e+00
8.740000e-01 2.587431e+00 8.438487e+05 5.235097e+03 4.980000e-01  4.2164e+52  4.5260e+52  4.8621e+00  5.6676e+00
8.760000e-01 2.586523e+00 8.428448e+05 5.232491e+03 4.980000e-01  4.1564e+52  4.5570e+52  4.8107e+00  5.6628e+00
8.780000e-01 2.585580e+00 8.417918e+05 5.229857e+03 4.980001e-01  4.3394e+52  4.6655e+52  4.8653e+00  5.7437e+00
8.800000e-01 2.584654e+00 8.407497e+05 5.227194e+03 4.980002e-01  4.3842e+52  4.8255e+52  4.9534e+00  5.8304e+00
8.820000e-01 2.583750e+00 8.397238e+05 5.224502e+03 4.980003e-01  4.2968e+52  4.8073e+52  4.8990e+00  5.7882e+00
8.840000e-01 2.582841e+00 8.387033e+05 5.221780e+03 4.980005e-01  4.6823e+52  5.0589e+52  4.9103e+00  5.7786e+00
8.860000e-01 2.581631e+00 8.373777e+05 5.219024e+03 4.980006e-01  4.6787e+52  5.0806e+52  4.9186e+00  5.7580e+00
8.880000e-01 2.580476e+00 8.360254e+05 5.216230e+03 4.980007e-01  4.9077e+52  5.3020e+52  4.9853e+00  5.8636e+00
8.900000e-01 2.579778e+00 8.351112e+05 5.213400e+03 4.980006e-01  4.8868e+52  5.4423e+52  4.9608e+00  5.7836e+00
8.920000e-01 2.579891e+00 8.349977e+05 5.210537e+03 4.980004e-01  5.0526e+52  5.7001e+52  5.0266e+00  5.8563e+00
8.940000e-01 2.582266e+00 8.370346e+05 5.207652e+03 4.979998e-01  4.9364e+52  5.0612e+52  4.9894e+00  5.8347e+00
8.960000e-01 2.588928e+00 8.435903e+05 5.204768e+03 4.979988e-01  4.8519e+52  5.2725e+52  4.9687e+00  5.8915e+00
8.980000e-01 2.601614e+00 8.571137e+05 5.201924e+03 4.979972e-01  5.1940e+52  5.8638e+52  5.0168e+00  5.9080e+00
9.000000e-01 2.622270e+00 8.798124e+05 5.199193e+03 4.979948e-01  4.8462e+52  5.9064e+52  4.9923e+00  5.8705e+00
9.020000e-01 2.651712e+00 9.127837e+05 5.196665e+03 4.979917e-01  5.3544e+52  5.3159e+52  5.0561e+00  5.8794e+00
9.040000e-01 2.690900e+00 9.572232e+05 5.194442e+03 4.979883e-01  5.3042e+52  5.5987e+52  5.1011e+00  5.9236e+00
9.060000e-01 2.739864e+00 1.013799e+06 5.192614e+03 4.979847e-01  5.5748e+52  5.6267e+52  5.0544e+00  5.8671e+00
9.080000e-01 2.796160e+00 1.081374e+06 5.191263e+03 4.979808e-01  5.2794e+52  5.5435e+52  5.2602e+00  6.0223e+00
9.100000e-01 2.858990e+00 1.157526e+06 5.190472e+03 4.979761e-01  5.3677e+52  5.3987e+52  5.2679e+00  6.0468e+00
9.120000e-01 2.928092e+00 1.240501e+06 5.190310e+03 4.979699e-01  5.4394e+52  5.3637e+52  5.1448e+00  5.9554e+00
9.140000e-01 2.999725e+00 1.329509e+06 5.190825e+03 4.979619e-01  5.0442e+52  4.9124e+52  5.1906e+00  5.9059e+00
9.160000e-01 3.070341e+00 1.425036e+06 5.192042e+03 4.979514e-01  5.6034e+52  5.5819e+52  5.1460e+00  5.8550e+00
9.180000e-01 3.127862e+00 1.510553e+06 5.193898e+03 4.979464e-01  4.4601e+52  4.8993e+52  4.9009e+00  5.8181e+00
9.200000e-01 3.170119e+00 1.575276e+06 5.196226e+03 4.979428e-01  4.7727e+52  5.1790e+52  4.8959e+00  5.7871e+00
9.220000e-01 3.194230e+00 1.619667e+06 5.198869e+03 4.979409e-01  5.0073e+52  5.6409e+52  4.9121e+00  5.8763e+00
9.240000e-01 3.208920e+00 1.646036e+06 5.201695e+03 4.979412e-01  5.2912e+52  5.7755e+52  5.1976e+00  6.1069e+00
9.260000e-01 3.215828e+00 1.656572e+06 5.204620e+03 4.979428e-01  4.9928e+52  5.0440e+52  5.2948e+00  6.0789e+00
9.280000e-01 3.219320e+00 1.657530e+06 5.207602e+03 4.979451e-01  5.0463e+52  5.7719e+52  5.0411e+00  5.9604e+00
9.300000e-01 3.222704e+00 1.656366e+06 5.210631e+03 4.979477e-01  4.8027e+52  5.2470e+52  5.0134e+00  5.8978e+00
9.320000e-01 3.227769e+00 1.658634e+06 5.213701e+03 4.979504e-01  4.6994e+52  5.0359e+52  5.3045e+00  6.1710e+00
9.340000e-01 3.232637e+00 1.666745e+06 5.216813e+03 4.979524e-01  4.4888e+52  4.6937e+52  5.2064e+00  5.9769e+00
9.360000e-01 3.238193e+00 1.678297e+06 5.219977e+03 4.979535e-01  4.3787e+52  5.1016e+52  5.0544e+00  5.8846e+00
9.380000e-01 3.242405e+00 1.688886e+06 5.223195e+03 4.979526e-01  4.3016e+52  4.8092e+52  4.9946e+00  5.7928e+00
9.400000e-01 3.243036e+00 1.692440e+06 5.226453e+03 4.979487e-01  4.2458e+52  4.6442e+52  4.8996e+00  5.6821e+00
9.420000e-01 3.237587e+00 1.683830e+06 5.229711e+03 4.979414e-01  4.1807e+52  4.5101e+52  5.0403e+00  5.7759e+00
9.440000e-01 3.222631e+00 1.657840e+06 5.232885e+03 4.979305e-01  4.3718e+52  4.7154e+52  5.0526e+00  5.8050e+00
9.460000e-01 3.195844e+00 1.612193e+06 5.235843e+03 4.979167e-01  4.4285e+52  5.1977e+52  5.0216e+00  5.8165e+00
9.480000e-01 3.155243e+00 1.548326e+06 5.238447e+03 4.979163e-01  4.5502e+52  4.9462e+52  5.1192e+00  5.9156e+00
9.500000e-01 3.122306e+00 1.500068e+06 5.240711e+03 4.979162e-01  4.3385e+52  4.5421e+52  5.1970e+00  5.8815e+00
9.520000e-01 3.097250e+00 1.463475e+06 5.242716e+03 4.979163e-01  4.7478e+52  4.7427e+52  5.4044e+00  6.1310e+00
9.540000e-01 3.078425e+00 1.434250e+06 5.244531e+03 4.979164e-01  4.5913e+52  4.9916e+52  5.3673e+00  6.0714e+00
9.560000e-01 3.063066e+00 1.408962e+06 5.246205e+03 4.979164e-01  4.3444e+52  4.8294e+52  5.0627e+00  5.8894e+00
9.580000e-01 3.048117e+00 1.385234e+06 5.247759e+03 4.979166e-01  4.1168e+52  4.5656e+52  5.0983e+00  5.8443e+00
9.600000e-01 3.031927e+00 1.361415e+06 5.249188e+03 4.979172e-01  3.8924e+52  4.1719e+52  4.8674e+00  5.6796e+00
9.620000e-01 3.015177e+00 1.336561e+06 5.250473e+03 4.979183e-01  4.1956e+52  4.8014e+52  4.8809e+00  5.7647e+00
9.640000e-01 2.997621e+00 1.310811e+06 5.251600e+03 4.979197e-01  4.3895e+52  4.7590e+52  4.7465e+00  5.6692e+00
9.660000e-01 2.980423e+00 1.285085e+06 5.252566e+03 4.979211e-01  4.2229e+52  4.8421e+52  4.8444e+00  5.7256e+00
9.680000e-01 2.964202e+00 1.260213e+06 5.253384e+03 4.979219e-01  4.6275e+52  5.6647e+52  4.9311e+00  5.9377e+00
9.700000e-01 2.949182e+00 1.237828e+06 5.254072e+03 4.979216e-01  5.1676e+52  6.0452e+52  4.8466e+00  5.8483e+00
9.720000e-01 2.935851e+00 1.218380e+06 5.254648e+03 4.979199e-01  5.0138e+52  5.2228e+52  5.1464e+00  6.0420e+00
9.740000e-01 2.924400e+00 1.201791e+06 5.255125e+03 4.979168e-01  4.9908e+52  5.2901e+52  5.2989e+00  6.0569e+00
9.760000e-01 2.914759e+00 1.187611e+06 5.255511e+03 4.979123e-01  5.5356e+52  5.3659e+52  5.2918e+00  6.1449e+00
9.780000e-01 2.906597e+00 1.175591e+06 5.255814e+03 4.979065e-01  4.6670e+52  5.1575e+52  5.3684e+00  6.0448e+00
9.800000e-01 2.899696e+00 1.165609e+06 5.256049e+03 4.978993e-01  4.8937e+52  5.4651e+52  5.1615e+00  6.0820e+00
9.820000e-01 2.893561e+00 1.156938e+06 5.256229e+03 4.978906e-01  4.8352e+52  4.5168e+52  5.3641e+00  6.0087e+00
9.840000e-01 2.888078e+00 1.149341e+06 5.256364e+03 4.978828e-01  5.0029e+52  4.8680e+52  5.3163e+00  5.9396e+00
9.860000e-01 2.882453e+00 1.141773e+06 5.256455e+03 4.978796e-01  4.6859e+52  4.6586e+52  5.1632e+00  5.9814e+00
9.880000e-01 2.876463e+00 1.133676e+06 5.256497e+03 4.978761e-01  4.4233e+52  4.5050e+52  5.0828e+00  5.7889e+00
9.900000e-01 2.870295e+00 1.125419e+06 5.256479e+03 4.978724e-01  4.3939e+52  4.2946e+52  5.8618e+00  6.3749e+00
9.920000e-01 2.864070e+00 1.117074e+06 5.256399e+03 4.978689e-01  4.1333e+52  4.6412e+52  5.2513e+00  6.0602e+00
9.940000e-01 2.857697e+00 1.108390e+06 5.256257e+03 4.978661e-01  4.4979e+52  4.7134e+52  5.2135e+00  6.0248e+00
9.960000e-01 2.851589e+00 1.100098e+06 5.256055e+03 4.978637e-01  4.1514e+52  4.1836e+52  5.1250e+00  5.8130e+00
9.980000e-01 2.845777e+00 1.092262e+06 5.255794e+03 4.978616e-01  4.1586e+52  4.0376e+52  5.3785e+00  5.9812e+00
1.000000e+00 2.840421e+00 1.085136e+06 5.255476e+03 4.978595e-01  3.9571e+52  4.3366e+52  5.2210e+00  5.9811e+00
1.002000e+00 2.835715e+00 1.078964e+06 5.255103e+03 4.978573e-01  3.7659e+52  3.9281e+52  5.0517e+00  5.7589e+00
1.004000e+00 2.831646e+00 1.073698e+06 5.254683e+03 4.978551e-01  3.7835e+52  3.7323e+52  5.2078e+00  5.7702e+00
1.006000e+00 2.828107e+00 1.069077e+06 5.254218e+03 4.978534e-01  4.0365e+52  3.8255e+52  5.1206e+00  5.8000e+00
1.008000e+00 2.825192e+00 1.065266e+06 5.253714e+03 4.978523e-01  3.8522e+52  3.8945e+52  5.1151e+00  5.7721e+00
1.010000e+00 2.822857e+00 1.062241e+06 5.253171e+03 4.978518e-01  3.3864e+52  3.6492e+52  4.8948e+00  5.5730e+00
1.012000e+00 2.821011e+00 1.059801e+06 5.252596e+03 4.978522e-01  3.6520e+52  4.1079e+52  4.8270e+00  5.6155e+00
1.014000e+00 2.819664e+00 1.058311e+06 5.251993e+03 4.978533e-01  3.1872e+52  3.2599e+52  4.9894e+00  5.6181e+00
1.016000e+00 2.818742e+00 1.057437e+06 5.251368e+03 4.978535e-01  3.2495e+52  3.5142e+52  4.9144e+00  5.5513e+00
1.018000e+00 2.818204e+00 1.056978e+06 5.250720e+03 4.978522e-01  3.6227e+52  3.9649e+52  4.7352e+00  5.4879e+00
1.020000e+00 2.818156e+00 1.057047e+06 5.250051e+03 4.978491e-01  3.8607e+52  4.3140e+52  4.7049e+00  5.5507e+00
1.022000e+00 2.818631e+00 1.057631e+06 5.249366e+03 4.978447e-01  3.2299e+52  3.8753e+52  4.6555e+00  5.5662e+00
1.024000e+00 2.819756e+00 1.058846e+06 5.248671e+03 4.978401e-01  3.3185e+52  3.8538e+52  4.5362e+00  5.5536e+00
1.026000e+00 2.821474e+00 1.060783e+06 5.247975e+03 4.978324e-01  3.5354e+52  4.3151e+52  4.4740e+00  5.4949e+00
1.028000e+00 2.823586e+00 1.063446e+06 5.247283e+03 4.978176e-01  3.4486e+52  4.5773e+52  4.6106e+00  5.7454e+00
1.030000e+00 2.826250e+00 1.066897e+06 5.246600e+03 4.977947e-01  3.6653e+52  4.5720e+52  4.8226e+00  5.7744e+00
1.032000e+00 2.829190e+00 1.070662e+06 5.245928e+03 4.977830e-01  3.9358e+52  4.8323e+52  4.7619e+00  5.8065e+00
1.034000e+00 2.831576e+00 1.073650e+06 5.245262e+03 4.977895e-01  3.8745e+52  4.1040e+52  4.7539e+00  5.6377e+00
1.036000e+00 2.833203e+00 1.075654e+06 5.244593e+03 4.977985e-01  3.7412e+52  4.3659e+52  4.8427e+00  5.7244e+00
1.038000e+00 2.834033e+00 1.076618e+06 5.243908e+03 4.978093e-01  3.8652e+52  4.2170e+52  4.9075e+00  5.7356e+00
1.040000e+00 2.834100e+00 1.076655e+06 5.243201e+03 4.978207e-01  3.8465e+52  4.3521e+52  4.9523e+00  5.7410e+00
1.042000e+00 2.833348e+00 1.075617e+06 5.242469e+03 4.978323e-01  3.9125e+52  4.6510e+52  4.9170e+00  5.8470e+00
1.044000e+00 2.831778e+00 1.073468e+06 5.241710e+03 4.978441e-01  3.9009e+52  4.8086e+52  4.7962e+00  5.7087e+00
1.046000e+00 2.829426e+00 1.070317e+06 5.240920e+03 4.978557e-01  4.1453e+52  4.5813e+52  4.9597e+00  5.8558e+00
1.048000e+00 2.826353e+00 1.066295e+06 5.240095e+03 4.978662e-01  4.3680e+52  5.0572e+52  5.2230e+00  5.9907e+00
1.050000e+00 2.822719e+00 1.061566e+06 5.239228e+03 4.978748e-01  4.2188e+52  4.6557e+52  5.0348e+00  5.9416e+00
1.052000e+00 2.818303e+00 1.056322e+06 5.238313e+03 4.978813e-01  4.0602e+52  4.0891e+52  5.0901e+00  5.9248e+00
1.054000e+00 2.813205e+00 1.050585e+06 5.237344e+03 4.978859e-01  3.8084e+52  3.7416e+52  5.3544e+00  5.8922e+00
1.056000e+00 2.807684e+00 1.044392e+06 5.236317e+03 4.978882e-01  4.1763e+52  4.4611e+52  5.5560e+00  6.2841e+00
1.058000e+00 2.801725e+00 1.037762e+06 5.235232e+03 4.978878e-01  3.6679e+52  4.8752e+52  4.9727e+00  5.8145e+00
1.060000e+00 2.795453e+00 1.030696e+06 5.234085e+03 4.978846e-01  3.7723e+52  4.7888e+52  4.9801e+00  5.7001e+00
1.062000e+00 2.788740e+00 1.023184e+06 5.232874e+03 4.978786e-01  3.5188e+52  4.2870e+52  5.0127e+00  5.8084e+00
1.064000e+00 2.781629e+00 1.015122e+06 5.231597e+03 4.978699e-01  3.5941e+52  4.3470e+52  4.7791e+00  5.6193e+00
1.066000e+00 2.773947e+00 1.006322e+06 5.230248e+03 4.978593e-01  3.5019e+52  4.3455e+52  4.6194e+00  5.6891e+00
1.068000e+00 2.765762e+00 9.968864e+05 5.228824e+03 4.978460e-01  3.9304e+52  4.9571e+52  4.8876e+00  5.9532e+00
1.070000e+00 2.756961e+00 9.868029e+05 5.227319e+03 4.978301e-01  4.3631e+52  4.4057e+52  5.1195e+00  5.8809e+00
1.072000e+00 2.747388e+00 9.760979e+05 5.225732e+03 4.978113e-01  3.2761e+52  4.0996e+52  4.8633e+00  5.7665e+00
1.074000e+00 2.737302e+00 9.648126e+05 5.224055e+03 4.977897e-01  3.3360e+52  4.0325e+52  4.6672e+00  5.6012e+00
1.076000e+00 2.726761e+00 9.530219e+05 5.222287e+03 4.977658e-01  3.6450e+52  3.9897e+52  4.9045e+00  5.7609e+00
1.078000e+00 2.715473e+00 9.404416e+05 5.220421e+03 4.977565e-01  4.0022e+52  4.2906e+52  5.0894e+00  5.9489e+00
1.080000e+00 2.704145e+00 9.278465e+05 5.218449e+03 4.977608e-01  3.8523e+52  4.3173e+52  4.9969e+00  5.8159e+00
1.082000e+00 2.693274e+00 9.157552e+05 5.216367e+03 4.977656e-01  3.8724e+52  4.4849e+52  5.1084e+00  5.9824e+00
1.084000e+00 2.682846e+00 9.041651e+05 5.214178e+03 4.977715e-01  3.6793e+52  4.3116e+52  4.9565e+00  5.8430e+00
1.086000e+00 2.672658e+00 8.930556e+05 5.211883e+03 4.977787e-01  3.3837e+52  4.3749e+52  4.7979e+00  5.7260e+00
1.088000e+00 2.662879e+00 8.824008e+05 5.209486e+03 4.977867e-01  3.3885e+52  4.0677e+52  4.7460e+00  5.6185e+00
1.090000e+00 2.653473e+00 8.721296e+05 5.206988e+03 4.977951e-01  3.6096e+52  4.4868e+52  4.6724e+00  5.7087e+00
1.092000e+00 2.644392e+00 8.622109e+05 5.204390e+03 4.978033e-01  3.8775e+52  4.6211e+52  4.7438e+00  5.7408e+00
1.094000e+00 2.635664e+00 8.526920e+05 5.201694e+03 4.978109e-01  4.3426e+52  4.7341e+52  4.9490e+00  5.9313e+00
1.096000e+00 2.627248e+00 8.435468e+05 5.198901e+03 4.978179e-01  4.2099e+52  4.9440e+52  5.0798e+00  6.0340e+00
1.098000e+00 2.619101e+00 8.347532e+05 5.196013e+03 4.978241e-01  4.4706e+52  5.3054e+52  5.2949e+00  6.1666e+00
1.100000e+00 2.611216e+00 8.263038e+05 5.193032e+03 4.978294e-01  4.4833e+52  5.0534e+52  5.2988e+00  6.1939e+00
1.102000e+00 2.603630e+00 8.181952e+05 5.189958e+03 4.978334e-01  4.0762e+52  4.4307e+52  5.1552e+00  6.0451e+00
1.104000e+00 2.596275e+00 8.104255e+05 5.186794e+03 4.978361e-01  3.8695e+52  4.2566e+52  5.1701e+00  5.8612e+00
1.106000e+00 2.589170e+00 8.029951e+05 5.183542e+03 4.978375e-01  3.8952e+52  4.3516e+52  5.2329e+00  5.9725e+00
1.108000e+00 2.582364e+00 7.959104e+05 5.180203e+03 4.978376e-01  3.9573e+52  4.1693e+52  5.1146e+00  5.9155e+00
1.110000e+00 2.575859e+00 7.891590e+05 5.176779e+03 4.978365e-01  3.5395e+52  3.8228e+52  5.2863e+00  5.9723e+00
1.112000e+00 2.569617e+00 7.826786e+05 5.173273e+03 4.978344e-01  3.8289e+52  4.3515e+52  5.2962e+00  6.1256e+00
1.114000e+00 2.563705e+00 7.765568e+05 5.169686e+03 4.978313e-01  4.0033e+52  4.1045e+52  5.3580e+00  6.0686e+00
1.116000e+00 2.558170e+00 7.708274e+05 5.166022e+03 4.978276e-01  3.8179e+52  4.1130e+52  5.4090e+00  6.0713e+00
1.118000e+00 2.553012e+00 7.655285e+05 5.162281e+03 4.978236e-01  3.5749e+52  3.7856e+52  5.3642e+00  5.9341e+00
1.120000e+00 2.548204e+00 7.606042e+05 5.158466e+03 4.978192e-01  3.4455e+52  4.1675e+52  5.2357e+00  6.0189e+00
1.122000e+00 2.543814e+00 7.561265e+05 5.154581e+03 4.978147e-01  2.9806e+52  3.6523e+52  5.2195e+00  5.8128e+00
1.124000e+00 2.539795e+00 7.519942e+05 5.150628e+03 4.978133e-01  3.4166e+52  4.0762e+52  4.8228e+00  5.6584e+00
1.126000e+00 2.536174e+00 7.481997e+05 5.146611e+03 4.978156e-01  3.4116e+52  4.0336e+52  4.9341e+00  5.7340e+00
1.128000e+00 2.533028e+00 7.448413e+05 5.142533e+03 4.978211e-01  3.2736e+52  3.7903e+52  5.0568e+00  5.7652e+00
1.130000e+00 2.530320e+00 7.419537e+05 5.138397e+03 4.978263e-01  3.3554e+52  3.8461e+52  5.0721e+00  5.7473e+00
1.132000e+00 2.527921e+00 7.393981e+05 5.134205e+03 4.978297e-01  3.2065e+52  4.0229e+52  4.8257e+00  5.6796e+00
1.134000e+00 2.525850e+00 7.371771e+05 5.129963e+03 4.978316e-01  3.2080e+52  4.2115e+52  4.7379e+00  5.6421e+00
1.136000e+00 2.524083e+00 7.353005e+05 5.125672e+03 4.978319e-01  3.0395e+52  3.9988e+52  4.6123e+00  5.5935e+00
1.138000e+00 2.522616e+00 7.337803e+05 5.121338e+03 4.978303e-01  3.1828e+52  4.1436e+52  4.5764e+00  5.5849e+00
1.140000e+00 2.521551e+00 7.327465e+05 5.116962e+03 4.978264e-01  3.3460e+52  4.2556e+52  4.5833e+00  5.7108e+00
1.142000e+00 2.520603e+00 7.318260e+05 5.112546e+03 4.978198e-01  3.5560e+52  4.0971e+52  4.7081e+00  5.7408e+00
1.144000e+00 2.519978e+00 7.312681e+05 5.108091e+03 4.978114e-01  3.6450e+52  4.1794e+52  5.0706e+00  6.0163e+00
1.146000e+00 2.520212e+00 7.315909e+05 5.103598e+03 4.978029e-01  3.4318e+52  3.8629e+52  5.0720e+00  5.8620e+00
1.148000e+00 2.521007e+00 7.324367e+05 5.099073e+03 4.977926e-01  3.4424e+52  3.7754e+52  5.2633e+00  5.9367e+00
1.150000e+00 2.522341e+00 7.337868e+05 5.094522e+03 4.977804e-01  3.3633e+52  3.6165e+52  5.1547e+00  5.8937e+00
1.152000e+00 2.524045e+00 7.354805e+05 5.089948e+03 4.977656e-01  3.3890e+52  3.8354e+52  5.1838e+00  6.0277e+00
1.154000e+00 2.525999e+00 7.374241e+05 5.085356e+03 4.977479e-01  3.1870e+52  3.6386e+52  5.3860e+00  6.0233e+00
1.156000e+00 2.528113e+00 7.395600e+05 5.080745e+03 4.977270e-01  3.1600e+52  4.0724e+52  4.9705e+00  5.7731e+00
1.158000e+00 2.530247e+00 7.416257e+05 5.076113e+03 4.977259e-01  3.5295e+52  4.5189e+52  4.9860e+00  5.9698e+00
1.160000e+00 2.532058e+00 7.433495e+05 5.071458e+03 4.977419e-01  3.7159e+52  4.7553e+52  4.8990e+00  5.9301e+00
1.162000e+00 2.533385e+00 7.446024e+05 5.066776e+03 4.977583e-01  3.7899e+52  4.5689e+52  4.8689e+00  5.8999e+00
1.164000e+00 2.534281e+00 7.454221e+05 5.062066e+03 4.977749e-01  4.0510e+52  4.5121e+52  5.0695e+00  5.9666e+00
1.166000e+00 2.534855e+00 7.459376e+05 5.057326e+03 4.977916e-01  3.8706e+52  4.5162e+52  5.0319e+00  5.9684e+00
