    n       1.661e-15
    p       2.000e-01
    d       9.602e-05
  he3       8.787e-05
  he4       2.493e-01
  li6       1.032e-11
  li7       1.733e-10
  be9       3.962e-12
  b10       2.826e-11
  b11       1.378e-10
  c12       5.000e-01
  c13       1.257e-06
  n14       4.097e-05
  n15       1.733e-07
  o16       5.000e-02
  o17       1.750e-07
  o18       1.033e-06
  f19       2.039e-08
 ne20       8.576e-05
 ne21       2.295e-07
 ne22       7.586e-06
 na23       2.034e-06
 mg24       3.272e-05
 mg25       4.480e-06
 mg26       5.344e-06
 al27       4.151e-06
 si28       4.842e-05
 si29       2.631e-06
 si30       1.869e-06
  p31       6.695e-07
  s32       3.354e-05
  s33       2.816e-07
  s34       1.680e-06
  s36       8.942e-09
 cl35       2.347e-07
 cl37       8.374e-08
 ar36       7.380e-06
 ar38       1.548e-06
 ar40       2.679e-09
  k39       3.586e-07
  k40       5.874e-10
  k41       2.860e-08
 ca40       6.346e-06
 ca42       4.667e-08
 ca43       1.022e-08
 ca44       1.661e-07
 ca46       3.403e-10
 ca48       1.759e-08
 sc45       4.640e-09
 ti46       2.722e-08
 ti47       2.590e-08
 ti48       2.732e-07
 ti49       2.123e-08
 ti50       2.177e-08
  v50       1.226e-10
  v51       5.088e-08
 cr50       9.831e-08
 cr52       2.047e-06
 cr53       2.409e-07
 cr54       6.231e-08
 mn55       1.936e-06
 fe54       1.020e-05
 fe56       1.734e-04
 fe57       4.310e-06
 fe58       5.679e-07
 co59       5.247e-07
 ni58       7.595e-06
 ni60       3.111e-06
 ni61       1.388e-07
 ni62       4.558e-07
 ni64       1.232e-07
 cu63       9.599e-08
 cu65       4.557e-08
 zn64       1.682e-07
 zn66       1.027e-07
 zn67       1.555e-08
 zn68       7.310e-08
 zn70       2.482e-09
 ga69       7.240e-09
 ga71       4.945e-09
 ge70       8.009e-09
 ge72       1.133e-08
 ge73       3.306e-09
 ge74       1.591e-08
 ge76       3.583e-09
 as75       2.463e-09
 se74       2.019e-10
 se76       2.174e-09
 se77       1.866e-09
 se78       5.991e-09
 se80       1.324e-08
 se82       2.563e-09
 br79       2.490e-09
 br81       2.553e-09
 kr78       6.239e-11
 kr80       4.280e-10
 kr82       2.324e-09
 kr83       2.374e-09
 kr84       1.215e-08
 kr86       3.895e-09
 rb85       2.476e-09
 rb87       1.069e-09
 sr84       6.229e-11
 sr86       1.150e-09
 sr87       7.650e-10
 sr88       1.007e-08
  y89       2.451e-09
 zr90       3.194e-09
 zr91       7.110e-10
 zr92       1.111e-09
 zr94       1.173e-09
 zr96       1.976e-10
 nb93       4.039e-10
 mo92       2.144e-10
 mo94       1.397e-10
 mo95       2.456e-10
 mo96       2.619e-10
 mo97       1.539e-10
 mo98       3.945e-10
mo100       1.647e-10
 ru96       6.356e-11
 ru98       2.253e-11
 ru99       1.550e-10
ru100       1.568e-10
ru101       2.159e-10
ru102       4.106e-10
ru104       2.520e-10
rh103       2.444e-10
pd102       9.887e-12
pd104       1.124e-10
pd105       2.289e-10
pd106       2.864e-10
pd108       2.889e-10
pd110       1.323e-10
ag107       1.933e-10
ag109       1.862e-10
cd106       1.513e-11
cd108       1.118e-11
cd110       1.629e-10
cd111       1.699e-10
cd112       3.263e-10
cd113       1.685e-10
cd114       4.046e-10
cd116       1.091e-10
in113       6.764e-12
in115       1.559e-10
sn112       3.115e-11
sn114       2.168e-11
sn115       1.142e-11
sn116       5.008e-10
sn117       2.687e-10
sn118       8.626e-10
sn119       3.111e-10
sn120       1.205e-09
sn122       1.764e-10
sn124       2.276e-10
sb121       1.737e-10
sb123       1.339e-10
te120       4.163e-12
te122       1.238e-10
te123       4.333e-11
te124       2.358e-10
te125       3.575e-10
te126       9.678e-10
te128       1.678e-09
te130       1.845e-09
 i127       9.721e-10
xe124       5.879e-12
xe126       5.406e-12
xe128       1.129e-10
xe129       1.428e-09
xe130       2.321e-10
xe131       1.173e-09
xe132       1.447e-09
xe134       5.536e-10
xe136       4.610e-10
cs133       4.403e-10
ba130       5.406e-12
ba132       5.279e-12
ba134       1.310e-10
ba135       3.611e-10
ba136       4.358e-10
ba137       6.350e-10
ba138       4.093e-09
la138       5.227e-13
la139       5.780e-10
ce136       2.676e-12
ce138       3.611e-12
ce140       1.327e-09
ce142       1.704e-10
pr141       2.226e-10
nd142       3.039e-10
nd143       1.371e-10
nd144       2.738e-10
nd145       9.678e-11
nd146       2.026e-10
nd148       7.016e-11
nd150       7.032e-11
sm144       1.110e-11
sm147       5.762e-11
sm148       4.273e-11
sm149       5.288e-11
sm150       2.880e-11
sm152       1.067e-10
sm154       9.299e-11
eu151       7.119e-11
eu153       7.983e-11
gd152       1.023e-12
gd154       1.142e-11
gd155       7.841e-11
gd156       1.103e-10
gd157       8.524e-11
gd158       1.373e-10
gd160       1.237e-10
tb159       1.023e-10
dy156       3.603e-13
dy158       6.319e-13
dy160       1.581e-11
dy161       1.292e-10
dy162       1.776e-10
dy163       1.748e-10
dy164       1.998e-10
ho165       1.621e-10
er162       6.178e-13
er164       7.297e-12
er166       1.556e-10
er167       1.075e-10
er168       1.273e-10
er170       7.249e-11
tm169       7.251e-11
yb168       6.096e-13
yb170       1.463e-11
yb171       6.929e-11
yb172       1.198e-10
yb173       8.018e-11
yb174       1.599e-10
yb176       6.526e-11
lu175       7.323e-11
lu176       2.158e-12
hf174       5.069e-13
hf176       1.645e-11
hf177       6.000e-11
hf178       8.910e-11
hf179       4.508e-11
hf180       1.173e-10
ta180       5.387e-15
ta181       4.544e-11
 w180       3.757e-13
 w182       7.761e-11
 w183       4.265e-11
 w184       9.259e-11
 w186       8.818e-11
re185       4.424e-11
re187       8.221e-11
os184       2.768e-13
os186       2.478e-11
os187       1.892e-11
os188       2.126e-10
os189       2.608e-10
os190       4.302e-10
os192       6.865e-10
ir191       6.020e-10
ir193       1.033e-09
pt190       4.111e-13
pt192       2.593e-11
pt194       1.110e-09
pt195       1.152e-09
pt196       8.721e-10
pt198       2.528e-10
au197       4.863e-10
hg196       1.235e-12
hg198       8.967e-11
hg199       1.518e-10
hg200       2.108e-10
hg201       1.214e-10
hg202       2.761e-10
hg204       6.483e-11
tl203       1.500e-10
tl205       3.659e-10
pb204       1.702e-10
pb206       1.686e-09
pb207       1.848e-09
pb208       5.305e-09
bi209       4.212e-10
