# t [s]      T [GK]       rho[g/cm^3]   r [km]      Ye           Le [erg/s]  Lebar [erg/s] Te [MeV]  Tebar [MeV]
# Nr: 81314
5.840000e-01 4.119786e+00 6.066389e+06 4.750010e+03 1.937439e-01 1.0165e+53  9.3651e+52  3.3164e+00  4.4956e+00
5.850000e-01 4.133418e+00 6.151881e+06 4.784557e+03 1.937391e-01 9.9660e+52  9.1175e+52  3.3340e+00  4.4947e+00
5.860000e-01 4.152546e+00 6.314918e+06 4.818935e+03 1.939235e-01 9.5216e+52  8.8474e+52  3.3204e+00  4.4488e+00
5.870000e-01 4.201331e+00 6.479160e+06 4.853121e+03 1.940461e-01 9.8333e+52  8.9541e+52  3.3045e+00  4.4455e+00
5.880000e-01 4.230101e+00 6.517150e+06 4.887108e+03 1.939746e-01 1.0588e+53  9.5361e+52  3.3096e+00  4.3951e+00
5.890000e-01 4.223637e+00 6.547833e+06 4.920970e+03 1.940749e-01 1.1217e+53  9.8295e+52  3.3291e+00  4.4164e+00
5.900000e-01 4.245305e+00 6.631379e+06 4.954669e+03 1.942270e-01 1.1747e+53  1.0292e+53  3.3463e+00  4.4650e+00
5.910000e-01 4.298608e+00 6.695478e+06 4.988141e+03 1.942289e-01 1.2349e+53  1.1499e+53  3.3431e+00  4.3936e+00
5.920000e-01 4.266773e+00 6.591179e+06 5.021460e+03 1.942239e-01 1.2309e+53  1.1507e+53  3.3492e+00  4.4182e+00
5.930000e-01 4.257576e+00 6.564367e+06 5.054717e+03 1.943383e-01 1.1868e+53  1.1283e+53  3.3619e+00  4.4713e+00
5.940000e-01 4.277322e+00 6.558686e+06 5.087829e+03 1.944342e-01 1.1345e+53  1.1286e+53  3.4356e+00  4.4679e+00
5.950000e-01 4.286551e+00 6.472119e+06 5.120715e+03 1.944006e-01 1.1385e+53  1.1512e+53  3.4199e+00  4.3824e+00
5.960000e-01 4.250743e+00 6.342028e+06 5.153532e+03 1.944352e-01 1.1074e+53  1.1160e+53  3.4315e+00  4.4329e+00
5.970000e-01 4.240534e+00 6.265363e+06 5.186319e+03 1.945323e-01 1.1168e+53  1.0860e+53  3.4612e+00  4.4400e+00
5.980000e-01 4.253663e+00 6.192145e+06 5.218991e+03 1.945743e-01 1.1723e+53  1.1058e+53  3.4316e+00  4.3288e+00
5.990000e-01 4.233276e+00 6.043823e+06 5.251487e+03 1.945436e-01 1.1815e+53  1.0744e+53  3.4040e+00  4.3048e+00
6.000000e-01 4.195458e+00 5.909441e+06 5.283958e+03 1.945874e-01 1.1251e+53  1.0638e+53  3.4173e+00  4.3459e+00
6.010000e-01 4.179378e+00 5.805988e+06 5.316412e+03 1.946568e-01 1.1670e+53  1.0676e+53  3.3894e+00  4.3659e+00
6.020000e-01 4.182041e+00 5.692800e+06 5.348791e+03 1.946547e-01 1.1049e+53  1.0085e+53  3.3743e+00  4.3722e+00
6.030000e-01 4.148171e+00 5.536885e+06 5.381045e+03 1.946238e-01 1.0066e+53  1.0069e+53  3.3411e+00  4.3318e+00
6.040000e-01 4.110701e+00 5.413076e+06 5.413275e+03 1.946751e-01 1.0146e+53  1.0338e+53  3.3198e+00  4.3183e+00
6.050000e-01 4.089587e+00 5.302790e+06 5.445498e+03 1.947217e-01 1.0110e+53  9.5560e+52  3.3652e+00  4.4575e+00
6.060000e-01 4.082738e+00 5.175778e+06 5.477682e+03 1.946801e-01 9.9084e+52  9.3489e+52  3.4072e+00  4.4871e+00
6.070000e-01 4.046555e+00 5.032835e+06 5.509788e+03 1.946419e-01 1.0161e+53  9.9665e+52  3.3620e+00  4.3934e+00
6.080000e-01 4.008148e+00 4.920201e+06 5.541866e+03 1.946977e-01 1.0171e+53  1.0243e+53  3.3361e+00  4.3707e+00
6.090000e-01 3.983347e+00 4.812544e+06 5.573935e+03 1.947386e-01 9.8864e+52  1.0394e+53  3.3522e+00  4.3069e+00
6.100000e-01 3.968545e+00 4.684250e+06 5.605979e+03 1.946801e-01 9.8111e+52  1.0188e+53  3.3270e+00  4.2609e+00
6.110000e-01 3.936542e+00 4.552167e+06 5.637963e+03 1.946263e-01 9.9441e+52  9.7527e+52  3.3242e+00  4.2720e+00
6.120000e-01 3.899267e+00 4.455059e+06 5.669924e+03 1.946779e-01 9.7606e+52  9.4971e+52  3.3334e+00  4.2631e+00
6.130000e-01 3.872572e+00 4.359636e+06 5.701886e+03 1.947155e-01 9.7740e+52  9.4252e+52  3.3348e+00  4.2542e+00
6.140000e-01 3.854128e+00 4.244133e+06 5.733837e+03 1.946704e-01 9.7386e+52  9.1555e+52  3.3509e+00  4.2603e+00
6.150000e-01 3.828156e+00 4.116147e+06 5.765746e+03 1.945886e-01 9.5105e+52  8.9912e+52  3.3467e+00  4.2503e+00
6.160000e-01 3.790957e+00 4.028939e+06 5.797621e+03 1.946397e-01 9.5197e+52  8.9695e+52  3.3465e+00  4.2594e+00
6.170000e-01 3.763365e+00 3.944492e+06 5.829493e+03 1.946777e-01 9.4185e+52  9.0073e+52  3.3817e+00  4.2793e+00
6.180000e-01 3.743283e+00 3.846393e+06 5.861363e+03 1.946547e-01 9.3221e+52  8.7070e+52  3.3749e+00  4.3595e+00
6.190000e-01 3.727073e+00 3.721562e+06 5.893208e+03 1.945273e-01 9.5805e+52  8.1597e+52  3.3310e+00  4.5077e+00
6.200000e-01 3.687673e+00 3.634731e+06 5.925019e+03 1.945787e-01 9.1173e+52  8.1730e+52  3.4040e+00  4.4883e+00
6.210000e-01 3.658840e+00 3.565298e+06 5.956822e+03 1.946210e-01 8.9088e+52  8.9549e+52  3.4393e+00  4.3491e+00
6.220000e-01 3.639129e+00 3.493056e+06 5.988628e+03 1.946116e-01 9.0413e+52  9.2896e+52  3.4140e+00  4.3344e+00
6.230000e-01 3.623264e+00 3.390666e+06 6.020422e+03 1.945218e-01 9.1940e+52  9.3956e+52  3.3544e+00  4.3441e+00
6.240000e-01 3.593179e+00 3.293600e+06 6.052179e+03 1.944770e-01 9.2775e+52  9.5285e+52  3.3762e+00  4.3393e+00
6.250000e-01 3.562760e+00 3.242693e+06 6.083923e+03 1.945185e-01 9.1178e+52  9.4707e+52  3.3843e+00  4.3187e+00
6.260000e-01 3.541714e+00 3.192876e+06 6.115670e+03 1.945337e-01 9.1297e+52  9.8135e+52  3.4006e+00  4.3104e+00
6.270000e-01 3.526027e+00 3.122133e+06 6.147415e+03 1.944905e-01 9.7027e+52  1.0316e+53  3.4342e+00  4.3128e+00
6.280000e-01 3.509310e+00 3.014159e+06 6.179132e+03 1.943473e-01 1.0008e+53  1.0527e+53  3.4461e+00  4.2937e+00
6.290000e-01 3.476690e+00 2.971272e+06 6.210819e+03 1.943941e-01 9.6443e+52  1.0503e+53  3.5012e+00  4.2918e+00
6.300000e-01 3.453777e+00 2.937450e+06 6.242513e+03 1.944309e-01 9.5184e+52  1.0457e+53  3.5128e+00  4.2823e+00
6.310000e-01 3.438194e+00 2.893085e+06 6.274215e+03 1.944303e-01 9.6677e+52  1.0390e+53  3.5174e+00  4.2792e+00
6.320000e-01 3.425411e+00 2.823326e+06 6.305911e+03 1.943520e-01 1.0029e+53  1.0296e+53  3.4812e+00  4.2795e+00
6.330000e-01 3.406166e+00 2.746262e+06 6.337574e+03 1.942524e-01 1.0016e+53  1.0401e+53  3.4713e+00  4.2697e+00
6.340000e-01 3.379332e+00 2.717440e+06 6.369229e+03 1.943063e-01 1.0103e+53  1.0583e+53  3.4844e+00  4.2711e+00
6.350000e-01 3.360597e+00 2.689277e+06 6.400899e+03 1.943401e-01 1.0279e+53  1.0595e+53  3.4888e+00  4.2767e+00
6.360000e-01 3.348511e+00 2.648580e+06 6.432579e+03 1.943197e-01 1.0297e+53  1.0447e+53  3.4806e+00  4.2897e+00
6.370000e-01 3.338774e+00 2.584840e+06 6.464251e+03 1.942141e-01 1.0302e+53  1.0262e+53  3.4670e+00  4.3112e+00
6.380000e-01 3.319052e+00 2.530764e+06 6.495895e+03 1.941592e-01 1.0104e+53  1.0195e+53  3.4625e+00  4.3209e+00
6.390000e-01 3.294995e+00 2.508343e+06 6.527542e+03 1.942184e-01 9.9712e+52  1.0291e+53  3.4787e+00  4.3378e+00
6.400000e-01 3.278933e+00 2.484591e+06 6.559203e+03 1.942478e-01 1.0305e+53  1.0303e+53  3.4576e+00  4.3435e+00
6.410000e-01 3.269881e+00 2.450050e+06 6.590874e+03 1.942139e-01 1.0581e+53  1.0099e+53  3.4246e+00  4.3319e+00
6.420000e-01 3.263040e+00 2.394687e+06 6.622541e+03 1.940943e-01 1.0384e+53  9.8626e+52  3.4193e+00  4.3185e+00
6.430000e-01 3.242981e+00 2.352239e+06 6.654189e+03 1.940645e-01 1.0294e+53  1.0002e+53  3.4298e+00  4.3117e+00
6.440000e-01 3.218764e+00 2.334440e+06 6.685837e+03 1.941299e-01 1.0360e+53  1.0074e+53  3.4454e+00  4.3102e+00
6.450000e-01 3.203521e+00 2.316639e+06 6.717497e+03 1.941583e-01 1.0349e+53  9.9462e+52  3.4574e+00  4.3084e+00
6.460000e-01 3.196054e+00 2.290051e+06 6.749169e+03 1.941205e-01 1.0504e+53  9.8902e+52  3.4626e+00  4.3182e+00
6.470000e-01 3.192743e+00 2.244816e+06 6.780846e+03 1.940005e-01 1.0611e+53  9.7494e+52  3.4422e+00  4.3092e+00
6.480000e-01 3.175292e+00 2.207296e+06 6.812508e+03 1.939685e-01 1.0291e+53  9.3874e+52  3.4129e+00  4.2897e+00
6.490000e-01 3.151119e+00 2.193578e+06 6.844170e+03 1.940412e-01 1.0140e+53  9.2907e+52  3.3912e+00  4.2937e+00
6.500000e-01 3.136113e+00 2.181211e+06 6.875843e+03 1.940719e-01 9.9424e+52  9.1323e+52  3.3870e+00  4.3129e+00
6.510000e-01 3.130141e+00 2.162815e+06 6.907535e+03 1.940370e-01 9.6283e+52  8.7977e+52  3.4086e+00  4.3298e+00
6.520000e-01 3.129868e+00 2.130162e+06 6.939239e+03 1.939262e-01 9.4726e+52  8.5196e+52  3.4116e+00  4.3222e+00
6.530000e-01 3.120541e+00 2.095757e+06 6.970939e+03 1.938627e-01 9.2639e+52  8.3468e+52  3.3935e+00  4.3225e+00
6.540000e-01 3.096853e+00 2.085177e+06 7.002639e+03 1.939472e-01 9.2261e+52  8.3438e+52  3.4170e+00  4.3486e+00
6.550000e-01 3.081322e+00 2.075847e+06 7.034349e+03 1.939863e-01 9.4401e+52  8.5129e+52  3.4300e+00  4.3474e+00
6.560000e-01 3.075134e+00 2.063652e+06 7.066076e+03 1.939601e-01 9.5784e+52  8.6652e+52  3.4055e+00  4.3227e+00
6.570000e-01 3.077527e+00 2.043985e+06 7.097822e+03 1.938628e-01 9.7395e+52  8.9379e+52  3.3907e+00  4.3106e+00
6.580000e-01 3.081754e+00 2.013597e+06 7.129579e+03 1.937352e-01 1.0191e+53  9.6968e+52  3.4266e+00  4.3301e+00
6.590000e-01 3.059024e+00 2.003996e+06 7.161334e+03 1.938397e-01 1.0590e+53  1.0392e+53  3.4770e+00  4.3588e+00
6.600000e-01 3.041147e+00 1.996062e+06 7.193090e+03 1.938943e-01 1.0622e+53  1.0573e+53  3.5115e+00  4.3673e+00
6.610000e-01 3.033166e+00 1.987744e+06 7.224857e+03 1.938821e-01 1.0761e+53  1.0940e+53  3.5356e+00  4.3503e+00
6.620000e-01 3.034718e+00 1.975529e+06 7.256643e+03 1.938009e-01 1.1271e+53  1.1537e+53  3.5345e+00  4.3338e+00
6.630000e-01 3.045031e+00 1.956513e+06 7.288450e+03 1.936565e-01 1.1498e+53  1.1080e+53  3.5127e+00  4.3924e+00
6.640000e-01 3.034289e+00 1.944492e+06 7.320265e+03 1.937005e-01 1.1270e+53  1.0208e+53  3.4789e+00  4.4268e+00
6.650000e-01 3.014154e+00 1.936514e+06 7.352069e+03 1.937829e-01 1.1361e+53  1.0268e+53  3.4479e+00  4.3581e+00
6.660000e-01 3.001735e+00 1.929406e+06 7.383872e+03 1.937946e-01 1.1485e+53  1.0445e+53  3.4776e+00  4.2972e+00
6.670000e-01 2.999773e+00 1.921529e+06 7.415686e+03 1.937319e-01 1.1273e+53  1.0336e+53  3.5661e+00  4.2991e+00
6.680000e-01 3.007378e+00 1.909599e+06 7.447524e+03 1.936035e-01 1.1102e+53  1.0303e+53  3.6035e+00  4.3274e+00
6.690000e-01 3.016358e+00 1.895216e+06 7.479388e+03 1.935016e-01 1.0727e+53  1.0236e+53  3.5935e+00  4.3326e+00
6.700000e-01 2.999990e+00 1.893233e+06 7.511244e+03 1.936348e-01 1.0177e+53  9.8709e+52  3.5847e+00  4.3366e+00
6.710000e-01 2.985456e+00 1.888031e+06 7.543083e+03 1.936937e-01 1.0145e+53  9.8429e+52  3.5937e+00  4.3230e+00
6.720000e-01 2.978764e+00 1.882326e+06 7.574920e+03 1.936621e-01 1.0936e+53  1.0295e+53  3.5712e+00  4.2651e+00
6.730000e-01 2.981677e+00 1.874618e+06 7.606773e+03 1.935518e-01 1.1529e+53  1.0468e+53  3.5193e+00  4.2216e+00
6.740000e-01 2.993690e+00 1.862023e+06 7.638654e+03 1.933884e-01 1.1330e+53  1.0370e+53  3.4686e+00  4.2109e+00
6.750000e-01 2.996840e+00 1.857910e+06 7.670558e+03 1.934371e-01 1.1039e+53  1.0224e+53  3.3978e+00  4.2421e+00
6.760000e-01 2.985801e+00 1.861370e+06 7.702439e+03 1.935741e-01 1.1002e+53  9.4682e+52  3.3466e+00  4.3432e+00
6.770000e-01 2.976715e+00 1.860133e+06 7.734301e+03 1.935971e-01 1.1058e+53  9.0463e+52  3.3305e+00  4.3849e+00
6.780000e-01 2.973906e+00 1.855358e+06 7.766154e+03 1.935189e-01 1.0941e+53  9.2346e+52  3.3356e+00  4.3602e+00
6.790000e-01 2.979780e+00 1.846955e+06 7.798017e+03 1.933753e-01 1.0758e+53  9.6691e+52  3.3539e+00  4.2893e+00
6.800000e-01 2.994958e+00 1.832620e+06 7.829907e+03 1.932348e-01 1.0654e+53  9.2355e+52  3.3675e+00  4.2992e+00
6.810000e-01 2.995548e+00 1.838033e+06 7.861806e+03 1.934033e-01 1.0493e+53  8.4768e+52  3.3572e+00  4.3453e+00
6.820000e-01 2.988442e+00 1.845384e+06 7.893670e+03 1.935272e-01 1.0468e+53  8.5562e+52  3.3461e+00  4.3039e+00
6.830000e-01 2.983233e+00 1.847725e+06 7.925503e+03 1.935180e-01 1.0849e+53  9.4855e+52  3.3655e+00  4.2172e+00
6.840000e-01 2.983797e+00 1.844770e+06 7.957324e+03 1.934065e-01 1.1148e+53  9.9849e+52  3.3987e+00  4.1940e+00
6.850000e-01 2.992334e+00 1.836090e+06 7.989155e+03 1.932698e-01 1.0845e+53  9.7499e+52  3.4149e+00  4.2051e+00
6.860000e-01 3.009128e+00 1.820542e+06 8.021010e+03 1.931479e-01 1.0302e+53  9.5503e+52  3.4159e+00  4.2086e+00
6.870000e-01 3.010452e+00 1.832602e+06 8.052869e+03 1.933727e-01 1.0327e+53  9.6703e+52  3.4168e+00  4.1968e+00
6.880000e-01 3.006456e+00 1.843717e+06 8.084689e+03 1.935007e-01 1.0686e+53  9.8018e+52  3.3989e+00  4.1608e+00
6.890000e-01 3.004040e+00 1.849054e+06 8.116477e+03 1.934826e-01 1.0915e+53  9.8207e+52  3.3909e+00  4.1390e+00
6.900000e-01 3.006888e+00 1.848353e+06 8.148255e+03 1.933610e-01 1.0975e+53  9.8508e+52  3.4065e+00  4.1480e+00
6.910000e-01 3.017202e+00 1.840754e+06 8.180043e+03 1.932236e-01 1.1026e+53  1.0003e+53  3.4178e+00  4.1684e+00
6.920000e-01 3.034799e+00 1.825092e+06 8.211854e+03 1.931024e-01 1.1151e+53  1.0173e+53  3.4045e+00  4.1714e+00
6.930000e-01 3.039914e+00 1.832502e+06 8.243676e+03 1.933285e-01 1.1229e+53  1.0280e+53  3.3841e+00  4.1469e+00
6.940000e-01 3.038653e+00 1.842693e+06 8.275470e+03 1.934892e-01 1.1297e+53  1.0427e+53  3.3750e+00  4.1133e+00
6.950000e-01 3.037794e+00 1.846247e+06 8.307239e+03 1.934930e-01 1.1423e+53  1.0145e+53  3.3756e+00  4.1318e+00
6.960000e-01 3.040935e+00 1.843282e+06 8.339003e+03 1.933739e-01 1.1428e+53  9.2597e+52  3.3756e+00  4.2282e+00
6.970000e-01 3.050644e+00 1.833065e+06 8.370780e+03 1.932259e-01 1.1241e+53  8.6965e+52  3.3673e+00  4.2855e+00
6.980000e-01 3.067722e+00 1.814848e+06 8.402583e+03 1.930920e-01 1.1069e+53  8.8080e+52  3.3569e+00  4.2643e+00
6.990000e-01 3.078013e+00 1.814195e+06 8.434410e+03 1.932462e-01 1.1073e+53  9.5815e+52  3.3573e+00  4.1629e+00
7.000000e-01 3.077469e+00 1.826306e+06 8.466222e+03 1.934706e-01 1.1062e+53  9.9567e+52  3.3542e+00  4.1081e+00
7.010000e-01 3.076825e+00 1.832710e+06 8.498013e+03 1.935340e-01 1.0978e+53  9.9976e+52  3.3383e+00  4.1025e+00
7.020000e-01 3.078838e+00 1.832794e+06 8.529797e+03 1.934543e-01 1.1028e+53  1.0121e+53  3.3400e+00  4.1072e+00
7.030000e-01 3.085910e+00 1.825915e+06 8.561592e+03 1.932934e-01 1.1176e+53  1.0162e+53  3.3667e+00  4.1010e+00
7.040000e-01 3.099762e+00 1.811231e+06 8.593415e+03 1.931370e-01 1.1106e+53  9.8263e+52  3.3821e+00  4.0885e+00
7.050000e-01 3.116980e+00 1.797264e+06 8.625271e+03 1.931150e-01 1.0741e+53  9.3472e+52  3.3666e+00  4.0762e+00
7.060000e-01 3.118006e+00 1.809881e+06 8.657133e+03 1.934229e-01 1.0530e+53  9.1845e+52  3.3510e+00  4.0679e+00
7.070000e-01 3.116110e+00 1.817571e+06 8.688985e+03 1.935796e-01 1.0707e+53  9.3918e+52  3.3699e+00  4.0742e+00
7.080000e-01 3.116292e+00 1.819959e+06 8.720830e+03 1.935836e-01 1.1092e+53  9.6861e+52  3.4000e+00  4.0952e+00
7.090000e-01 3.120175e+00 1.816241e+06 8.752685e+03 1.934593e-01 1.1316e+53  9.8266e+52  3.4111e+00  4.1141e+00
7.100000e-01 3.129587e+00 1.805213e+06 8.784567e+03 1.932729e-01 1.1169e+53  9.7165e+52  3.4053e+00  4.1164e+00
7.110000e-01 3.143093e+00 1.786842e+06 8.816469e+03 1.931030e-01 1.0784e+53  9.4358e+52  3.3971e+00  4.0992e+00
7.120000e-01 3.152109e+00 1.787730e+06 8.848418e+03 1.933169e-01 1.0597e+53  9.3250e+52  3.3845e+00  4.0709e+00
7.130000e-01 3.148863e+00 1.795714e+06 8.880368e+03 1.935802e-01 1.0565e+53  9.3561e+52  3.3790e+00  4.0566e+00
7.140000e-01 3.142527e+00 1.798944e+06 8.912320e+03 1.937028e-01 1.0496e+53  9.3217e+52  3.3892e+00  4.0555e+00
7.150000e-01 3.139918e+00 1.796553e+06 8.944278e+03 1.936803e-01 1.0557e+53  9.4272e+52  3.4000e+00  4.0583e+00
7.160000e-01 3.141467e+00 1.787692e+06 8.976261e+03 1.935387e-01 1.0858e+53  9.7231e+52  3.3959e+00  4.0648e+00
7.170000e-01 3.149295e+00 1.772305e+06 9.008285e+03 1.933260e-01 1.1124e+53  9.8361e+52  3.3801e+00  4.0701e+00
7.180000e-01 3.164118e+00 1.752585e+06 9.040364e+03 1.931709e-01 1.0986e+53  9.4718e+52  3.3703e+00  4.0619e+00
7.190000e-01 3.166381e+00 1.758533e+06 9.072470e+03 1.935029e-01 1.0663e+53  8.9392e+52  3.3643e+00  4.0452e+00
7.200000e-01 3.159560e+00 1.761700e+06 9.104585e+03 1.937459e-01 1.0799e+53  8.6007e+52  3.3585e+00  4.0329e+00
7.210000e-01 3.149050e+00 1.759922e+06 9.136711e+03 1.938634e-01 1.1529e+53  8.9621e+52  3.3619e+00  4.0412e+00
7.220000e-01 3.142056e+00 1.752214e+06 9.168858e+03 1.938427e-01 1.2404e+53  9.7286e+52  3.3692e+00  4.0602e+00
7.230000e-01 3.140605e+00 1.738684e+06 9.201042e+03 1.937041e-01 1.2811e+53  1.0162e+53  3.3671e+00  4.0614e+00
7.240000e-01 3.145415e+00 1.718823e+06 9.233283e+03 1.934756e-01 1.2506e+53  9.9864e+52  3.3500e+00  4.0369e+00
7.250000e-01 3.155203e+00 1.702352e+06 9.265590e+03 1.934025e-01 1.1739e+53  9.6087e+52  3.3339e+00  4.0060e+00
7.260000e-01 3.155202e+00 1.705542e+06 9.297923e+03 1.936969e-01 1.0936e+53  9.3057e+52  3.3443e+00  3.9874e+00
7.270000e-01 3.145703e+00 1.705974e+06 9.330272e+03 1.939348e-01 1.0202e+53  8.9315e+52  3.3761e+00  3.9973e+00
7.280000e-01 3.131220e+00 1.700757e+06 9.362644e+03 1.940704e-01 9.9204e+52  8.5840e+52  3.4093e+00  4.0351e+00
7.290000e-01 3.117643e+00 1.689515e+06 9.395045e+03 1.940795e-01 1.0268e+53  8.6022e+52  3.4337e+00  4.0708e+00
7.300000e-01 3.110776e+00 1.672100e+06 9.427489e+03 1.939686e-01 1.0935e+53  8.9740e+52  3.4304e+00  4.0706e+00
7.310000e-01 3.110155e+00 1.647991e+06 9.459995e+03 1.937586e-01 1.1280e+53  9.1260e+52  3.4129e+00  4.0544e+00
7.320000e-01 3.117741e+00 1.633438e+06 9.492574e+03 1.936871e-01 1.1035e+53  8.7403e+52  3.4075e+00  4.0532e+00
7.330000e-01 3.121268e+00 1.637717e+06 9.525184e+03 1.939210e-01 1.0671e+53  8.3212e+52  3.4045e+00  4.0655e+00
7.340000e-01 3.113456e+00 1.638752e+06 9.557818e+03 1.941525e-01 1.0345e+53  8.1825e+52  3.4037e+00  4.0774e+00
7.350000e-01 3.098244e+00 1.635108e+06 9.590480e+03 1.943151e-01 1.0034e+53  8.1944e+52  3.3941e+00  4.0688e+00
7.360000e-01 3.080956e+00 1.625143e+06 9.623177e+03 1.943725e-01 9.6999e+52  8.0359e+52  3.3711e+00  4.0508e+00
7.370000e-01 3.066227e+00 1.607496e+06 9.655922e+03 1.943154e-01 9.3353e+52  7.6478e+52  3.3475e+00  4.0433e+00
7.380000e-01 3.059063e+00 1.581992e+06 9.688731e+03 1.941544e-01 9.0900e+52  7.3330e+52  3.3374e+00  4.0554e+00
7.390000e-01 3.065715e+00 1.564283e+06 9.721616e+03 1.940728e-01 9.2129e+52  7.4658e+52  3.3545e+00  4.0735e+00
7.400000e-01 3.075659e+00 1.567332e+06 9.754546e+03 1.942063e-01 9.5485e+52  7.7733e+52  3.3708e+00  4.0620e+00
7.410000e-01 3.075593e+00 1.571746e+06 9.787510e+03 1.943974e-01 9.5542e+52  7.7983e+52  3.3691e+00  4.0508e+00
7.420000e-01 3.066649e+00 1.573280e+06 9.820506e+03 1.945787e-01 9.1841e+52  7.5578e+52  3.3599e+00  4.0518e+00
7.430000e-01 3.050447e+00 1.568559e+06 9.853541e+03 1.946908e-01 8.6892e+52  7.2372e+52  3.3504e+00  4.0583e+00
7.440000e-01 3.030995e+00 1.554863e+06 9.886622e+03 1.947033e-01 8.2751e+52  7.0447e+52  3.3446e+00  4.0567e+00
7.450000e-01 3.011562e+00 1.528985e+06 9.919762e+03 1.946176e-01 8.0329e+52  7.0835e+52  3.3493e+00  4.0423e+00
7.460000e-01 3.012106e+00 1.506243e+06 9.952974e+03 1.945119e-01 8.0303e+52  7.2570e+52  3.3730e+00  4.0315e+00
7.470000e-01 3.030975e+00 1.507776e+06 9.986244e+03 1.945552e-01 8.0094e+52  7.2874e+52  3.3945e+00  4.0373e+00
7.480000e-01 3.040775e+00 1.514090e+06 1.001956e+04 1.946697e-01 7.9935e+52  7.2285e+52  3.4056e+00  4.0425e+00
7.490000e-01 3.041795e+00 1.520702e+06 1.005291e+04 1.948266e-01 8.2326e+52  7.3222e+52  3.4098e+00  4.0382e+00
7.500000e-01 3.033744e+00 1.522892e+06 1.008630e+04 1.949784e-01 8.7387e+52  7.6134e+52  3.4043e+00  4.0268e+00
7.510000e-01 3.016123e+00 1.515216e+06 1.011973e+04 1.950700e-01 9.1250e+52  7.8393e+52  3.3975e+00  4.0167e+00
7.520000e-01 2.991303e+00 1.494965e+06 1.015321e+04 1.950706e-01 9.0814e+52  7.7253e+52  3.3978e+00  4.0137e+00
7.530000e-01 2.975657e+00 1.468500e+06 1.018675e+04 1.949753e-01 8.8910e+52  7.3987e+52  3.4044e+00  4.0160e+00
7.540000e-01 2.994436e+00 1.464167e+06 1.022035e+04 1.948901e-01 9.0542e+52  7.3148e+52  3.4138e+00  4.0151e+00
7.550000e-01 3.012868e+00 1.469047e+06 1.025400e+04 1.949029e-01 9.3998e+52  7.4470e+52  3.4086e+00  4.0022e+00
7.560000e-01 3.023049e+00 1.476842e+06 1.028770e+04 1.949990e-01 9.5594e+52  7.4131e+52  3.3994e+00  3.9880e+00
7.570000e-01 3.024754e+00 1.484080e+06 1.032143e+04 1.951413e-01 9.4968e+52  7.2141e+52  3.4032e+00  3.9852e+00
7.580000e-01 3.016619e+00 1.484552e+06 1.035520e+04 1.952916e-01 9.3977e+52  7.1730e+52  3.4264e+00  3.9957e+00
7.590000e-01 2.997991e+00 1.474002e+06 1.038900e+04 1.953868e-01 9.4450e+52  7.4872e+52  3.4556e+00  4.0106e+00
7.600000e-01 2.970156e+00 1.451342e+06 1.042285e+04 1.953944e-01 9.6173e+52  7.9247e+52  3.4732e+00  4.0152e+00
7.610000e-01 2.979413e+00 1.434819e+06 1.045675e+04 1.952025e-01 9.7496e+52  8.0381e+52  3.4540e+00  4.0085e+00
7.620000e-01 2.993525e+00 1.431287e+06 1.049070e+04 1.950910e-01 9.6914e+52  7.8903e+52  3.4190e+00  4.0037e+00
7.630000e-01 3.008563e+00 1.436509e+06 1.052470e+04 1.950580e-01 9.5331e+52  7.6943e+52  3.3963e+00  4.0015e+00
7.640000e-01 3.020310e+00 1.446562e+06 1.055875e+04 1.951097e-01 9.5388e+52  7.5757e+52  3.3939e+00  3.9965e+00
7.650000e-01 3.023848e+00 1.454992e+06 1.059284e+04 1.952438e-01 9.7262e+52  7.5462e+52  3.4026e+00  3.9854e+00
7.660000e-01 3.015913e+00 1.454504e+06 1.062695e+04 1.954075e-01 9.8447e+52  7.5299e+52  3.4075e+00  3.9761e+00
7.670000e-01 2.996679e+00 1.443143e+06 1.066109e+04 1.955214e-01 9.6237e+52  7.4339e+52  3.4037e+00  3.9769e+00
7.680000e-01 2.988535e+00 1.418950e+06 1.069526e+04 1.954015e-01 9.2377e+52  7.3585e+52  3.4053e+00  3.9846e+00
7.690000e-01 2.995512e+00 1.403189e+06 1.072949e+04 1.952142e-01 9.2753e+52  7.5420e+52  3.4150e+00  3.9830e+00
7.700000e-01 3.007480e+00 1.399896e+06 1.076379e+04 1.950803e-01 9.6454e+52  7.8650e+52  3.4249e+00  3.9764e+00
7.710000e-01 3.021323e+00 1.405591e+06 1.079814e+04 1.950049e-01 9.8595e+52  8.0408e+52  3.4414e+00  3.9796e+00
7.720000e-01 3.032334e+00 1.415359e+06 1.083256e+04 1.949929e-01 9.6944e+52  7.9516e+52  3.4706e+00  3.9949e+00
7.730000e-01 3.036637e+00 1.425065e+06 1.086701e+04 1.950575e-01 9.3500e+52  7.7248e+52  3.5042e+00  4.0115e+00
7.740000e-01 3.031925e+00 1.428792e+06 1.090149e+04 1.952120e-01 9.1501e+52  7.5708e+52  3.5202e+00  4.0134e+00
7.750000e-01 3.020036e+00 1.419914e+06 1.093598e+04 1.953043e-01 9.1110e+52  7.5642e+52  3.5090e+00  3.9928e+00
7.760000e-01 3.025370e+00 1.394905e+06 1.097051e+04 1.951416e-01 8.8574e+52  7.4167e+52  3.4978e+00  3.9756e+00
